query,ranking,scores,Diversity@10
PLAIN-12,"['MED-73', 'MED-2500', 'MED-2506', 'MED-66', 'MED-2510', 'MED-571', 'MED-74', 'MED-2518', 'MED-3852', 'MED-1570', 'MED-5343']","[234.49995302722516, 215.24833103566263, 184.21335287244113, 150.8039677414996, 150.8039677414996, 99.20025226593961, 80.76967482289166, 80.2675178159178, 72.4892628443024, 66.65632547025928, 51.184806747173674]",0.8700831599831415
PLAIN-14,"['MED-2522', 'MED-2293', 'MED-4990', 'MED-2270', 'MED-5110', 'MED-5067', 'MED-2009', 'MED-4956', 'MED-4399', 'MED-4716', 'MED-2089']","[236.8740720727007, 180.0626829749519, 150.95192266102842, 120.27000589908492, 119.9065546885889, 116.59349075527594, 104.70872342265297, 99.2232473446124, 97.93232688876041, 90.33312254995751, 73.06776795940247]",0.9588116464488388
PLAIN-15,"['MED-76', 'MED-728', 'MED-2428', 'MED-1679', 'MED-3091', 'MED-4830', 'MED-4676', 'MED-4806', 'MED-5343', 'MED-4662', 'MED-855']","[284.59263011952964, 221.8630967536407, 171.38765358481163, 168.4826839416257, 159.29564245816536, 142.51311946474584, 110.18133400954166, 98.62918971897945, 93.5825873456569, 83.3976717081407, 73.25518151882348]",0.9416649496037325
PLAIN-16,"['MED-2989', 'MED-2539', 'MED-3548', 'MED-92', 'MED-2984', 'MED-2417', 'MED-3258', 'MED-438', 'MED-3732', 'MED-3795']","[373.78594222178134, 358.9216898565792, 277.32486569899305, 270.5915784535518, 208.90572569273897, 203.50494620255753, 135.36380947144082, 135.36380947144082, 131.36511397713582, 118.62355777508948]",0.891337413543837
PLAIN-17,"['MED-4777', 'MED-85', 'MED-4319', 'MED-2986', 'MED-4465', 'MED-1333', 'MED-4060', 'MED-4056', 'MED-4489', 'MED-3795', 'MED-1028']","[376.06840259761225, 364.2001607404666, 364.2001607404666, 345.96367188112794, 227.6016435101008, 221.62383608075262, 149.34609683400475, 149.34609683400475, 123.2290490366565, 120.72591049425861, 119.96208153216418]",0.9035096822035085
PLAIN-18,"['MED-2578', 'MED-1077', 'MED-2983', 'MED-2985', 'MED-1420', 'MED-2249', 'MED-4056', 'MED-4060', 'MED-5075', 'MED-4746', 'MED-1820']","[341.18043346884065, 251.3710861590253, 243.09145652015786, 233.26087281261033, 189.927566764064, 187.40775251218983, 173.38998230837848, 173.38998230837848, 135.50596179346073, 103.97927368611357, 95.8117766966101]",0.9217410261375478
PLAIN-19,"['MED-4880', 'MED-98', 'MED-1662', 'MED-1516', 'MED-1692', 'MED-1019', 'MED-5248', 'MED-730', 'MED-5201', 'MED-5142']","[411.5629022692907, 355.836131269224, 212.94856336495243, 169.91902625734775, 162.3156495261668, 152.3894197169611, 125.92643189738907, 100.1878729384505, 90.14488202378418, 85.52343677218539]",0.9502827720907261
PLAIN-20,"['MED-106', 'MED-1092', 'MED-1095', 'MED-4464', 'MED-3569', 'MED-2832', 'MED-1570', 'MED-1573', 'MED-4427', 'MED-5108']","[416.86856115238345, 175.98390547479966, 160.5397979292535, 148.32036354205, 102.8272342268241, 102.8272342268241, 99.2021246443779, 86.78700813990757, 86.24262245683572, 76.62887722214747]",0.9396432027760875
PLAIN-21,"['MED-2606', 'MED-4040', 'MED-2782', 'MED-1599', 'MED-3633', 'MED-851', 'MED-2089', 'MED-3852', 'MED-1947', 'MED-691']","[327.92591195315515, 174.77653453321213, 162.63115824828185, 157.52424887147345, 125.41036798821233, 124.15487525022287, 98.72131153952893, 90.36113518969721, 79.87212580005419, 79.43964959676842]",0.9296525818781645
PLAIN-22,"['MED-2824', 'MED-3000', 'MED-1811', 'MED-4156', 'MED-1820', 'MED-2492', 'MED-4899', 'MED-2468', 'MED-38', 'MED-3528']","[381.60319724053943, 250.7561816768824, 217.1790224938727, 197.93522416087168, 180.57595889180286, 168.7988765689738, 137.7682487172209, 122.96304008693784, 122.96304008693784, 119.73204213123337]",0.9430072943579657
PLAIN-23,"['MED-2629', 'MED-2917', 'MED-1763', 'MED-1570', 'MED-2087', 'MED-1267', 'MED-4399', 'MED-4490', 'MED-4899', 'MED-4966']","[390.3742370698156, 325.727569439301, 252.38121160817062, 236.9949395758271, 236.3290726452061, 187.93993151399835, 182.70345848256633, 163.59331094894907, 160.5169812735892, 129.28185064074174]",0.9421985807194285
PLAIN-24,"['MED-2650', 'MED-4277', 'MED-5323', 'MED-128', 'MED-2478', 'MED-2633', 'MED-1769', 'MED-335', 'MED-1570', 'MED-3659', 'MED-931']","[313.777984104475, 244.8721647016076, 244.8721647016076, 185.65185692122222, 185.65185692122222, 163.16538040700166, 120.10335068966397, 84.97458860955626, 80.46918422864454, 79.7377929446524, 70.52401307831298]",0.8910357800377443
PLAIN-25,"['MED-2668', 'MED-133', 'MED-2670', 'MED-1500', 'MED-991', 'MED-5067', 'MED-310', 'MED-3020', 'MED-3945', 'MED-1171', 'MED-4198']","[449.4062185124893, 410.4864731612467, 271.93007745680023, 224.48736225773396, 223.9011412079966, 171.3604107455519, 148.89333086377775, 148.89333086377775, 139.44520799900943, 135.85783371634287, 92.22756378287976]",0.9120337118218141
PLAIN-26,"['MED-141', 'MED-335', 'MED-3499', 'MED-1762', 'MED-4205', 'MED-5110', 'MED-1570', 'MED-4660', 'MED-38', 'MED-4531']","[233.74796261939625, 183.79180855382182, 183.37121614213999, 180.17094477698373, 170.10109477644514, 151.91433587634347, 59.334437374770815, 52.84361199270017, 52.28071342806418, 37.166533489054494]",0.9771182729891406
PLAIN-27,"['MED-145', 'MED-2677', 'MED-2237', 'MED-5197', 'MED-4472', 'MED-1417', 'MED-3633', 'MED-4675', 'MED-1442', 'MED-1570']","[561.7435868529915, 547.1002671419573, 383.25265772433, 375.5019614801573, 306.15631550420153, 178.43841554363888, 157.98397675520818, 134.6732893066103, 125.75538139328417, 105.2101771691167]",0.9494145817201219
PLAIN-28,"['MED-150', 'MED-151', 'MED-889', 'MED-4524', 'MED-2699', 'MED-2686', 'MED-2188', 'MED-708', 'MED-1783', 'MED-1019', 'MED-4490']","[304.04857515958656, 274.08374305634646, 267.96523356119377, 238.75332687586598, 235.09737239174157, 235.09737239174157, 175.20948135778022, 127.94001424013275, 110.43577549867726, 109.0148163693226, 90.25234470503244]",0.931124771906409
PLAIN-29,"['MED-154', 'MED-5083', 'MED-2957', 'MED-2285', 'MED-5084', 'MED-4203', 'MED-152', 'MED-1783', 'MED-708', 'MED-997', 'MED-4198']","[288.34568317869815, 231.74797167512833, 230.74081737908452, 200.87164450618957, 196.42993775907448, 184.0075600103213, 179.06334409020087, 127.78939442119623, 111.93338146605475, 77.38230779772708, 64.36118894690505]",0.9316070931544289
PLAIN-31,"['MED-160', 'MED-2714', 'MED-161', 'MED-2711', 'MED-3460', 'MED-526', 'MED-5370', 'MED-2618', 'MED-895', 'MED-1846', 'MED-855']","[548.6082856037262, 346.0285864893858, 305.3717493067233, 305.3717493067233, 191.2335937064817, 191.2335937064817, 180.08910023986115, 165.49768224833554, 124.24041885963429, 114.23771294915282, 64.27530728570308]",0.8916520244396343
PLAIN-32,"['MED-963', 'MED-3187', 'MED-393', 'MED-3654', 'MED-1770', 'MED-4675', 'MED-860', 'MED-1573', 'MED-2206', 'MED-2074']","[432.20873791307366, 309.2973017735634, 309.2973017735634, 200.3943681455715, 185.24172369319348, 182.28081460104195, 159.9962274528101, 145.33037399123103, 97.61156960460028, 95.69892423746677]",0.9518570586813235
PLAIN-33,"['MED-2717', 'MED-168', 'MED-2304', 'MED-4728', 'MED-4868', 'MED-4264', 'MED-1987', 'MED-4966', 'MED-3635', 'MED-4198', 'MED-2074']","[299.4110174999407, 197.5440683868283, 145.74122543043725, 124.14564627003367, 105.71994314733124, 98.11115696645408, 94.2305192590824, 82.15902568642863, 77.01422629886794, 69.93657982672354, 60.04086229468373]",0.9529480150528886
PLAIN-34,"['MED-2725', 'MED-1488', 'MED-3599', 'MED-326', 'MED-1958', 'MED-2831', 'MED-4529', 'MED-2089', 'MED-3850', 'MED-4746', 'MED-4399']","[582.9782975823045, 180.32956648531447, 147.48808858798105, 141.0468446584816, 135.81268586567356, 128.09719333430186, 99.51412104410443, 73.04302710314313, 72.65854591060307, 67.3748885295258, 55.508277571668884]",0.9611152669405911
PLAIN-35,"['MED-179', 'MED-180', 'MED-1801', 'MED-4426', 'MED-335', 'MED-7', 'MED-740', 'MED-4959', 'MED-5108', 'MED-4529', 'MED-4528']","[511.1454107307056, 370.33685323785414, 224.76675133179953, 211.53113537322034, 173.8654572281848, 173.08626248395277, 126.26211341218352, 116.52296539924697, 96.93236290736716, 66.56372595986859, 57.16513990417795]",0.9434878105347402
PLAIN-36,"['MED-2743', 'MED-183', 'MED-4426', 'MED-4427', 'MED-4526', 'MED-5109', 'MED-740', 'MED-4959', 'MED-2468', 'MED-38']","[561.9778298381049, 345.830078632472, 206.10545770186076, 165.68351020403057, 141.89479902727223, 123.98477437305755, 123.98477437305755, 117.75152839285288, 60.557245493866645, 60.557245493866645]",0.9005411486073639
PLAIN-37,"['MED-185', 'MED-1144', 'MED-1162', 'MED-1148', 'MED-2650', 'MED-1160', 'MED-4455', 'MED-4959', 'MED-1417', 'MED-1272']","[244.82888084134737, 138.2056460013612, 130.087186222032, 121.93145053021009, 114.30111493880685, 104.07600497484768, 76.05769642773905, 56.94659391652208, 55.75413474293139, 35.79814928195888]",0.9706943554586791
PLAIN-38,"['MED-2750', 'MED-839', 'MED-2402', 'MED-5099', 'MED-4114', 'MED-4959', 'MED-838', 'MED-4839', 'MED-1267', 'MED-1769']","[292.5626322535947, 236.59939203989387, 230.23185002339397, 183.3264439935666, 163.7060593870808, 140.21120145248454, 131.8495347035713, 110.5547155830018, 103.15870601573624, 101.28316844285547]",0.9284480258241591
PLAIN-40,"['MED-2758', 'MED-4925', 'MED-4873', 'MED-4369', 'MED-1902', 'MED-1119', 'MED-4198', 'MED-3019', 'MED-3002', 'MED-4676', 'MED-4362']","[386.21513776735577, 385.6369867556839, 179.72809742095305, 136.4172068887394, 118.033200317425, 111.01437973706233, 92.1910991070202, 90.2857099316058, 90.2857099316058, 89.69709300575832, 87.64730587862935]",0.9267649520170507
PLAIN-41,"['MED-1713', 'MED-5299', 'MED-4598', 'MED-4806', 'MED-5281', 'MED-5343', 'MED-744', 'MED-4676', 'MED-3091', 'MED-3077']","[176.58800658669668, 133.31474915613194, 118.40282680467939, 94.37331007139981, 79.49369517025661, 62.90045649887182, 54.47811506822559, 45.20486251126564, 42.75826418426339, 42.75826418426339]",0.915736033050657
PLAIN-42,"['MED-1047', 'MED-2295', 'MED-2432', 'MED-15', 'MED-4443', 'MED-2541', 'MED-2561', 'MED-3077', 'MED-1570', 'MED-4966']","[212.35515949649346, 187.24701100416848, 182.59628206467764, 182.59628206467764, 118.1773789449974, 117.0265767525205, 117.0265767525205, 115.91517520252222, 87.93857248375359, 82.46034073639665]",0.891746980207415
PLAIN-43,"['MED-204', 'MED-202', 'MED-904', 'MED-4238', 'MED-4239', 'MED-1595', 'MED-4899', 'MED-3075', 'MED-4399', 'MED-2054', 'MED-5108']","[452.38869814831133, 413.550850326465, 248.62521325040512, 246.43004558535958, 246.43004558535958, 234.11435009886256, 219.51717512237602, 184.03692184990933, 139.7753295475605, 139.54180527752666, 131.9997357069631]",0.9064251874129422
PLAIN-44,"['MED-5000', 'MED-113', 'MED-2200', 'MED-1947', 'MED-2781', 'MED-336', 'MED-4529', 'MED-855', 'MED-1028', 'MED-4533', 'MED-4091']","[409.11458497344637, 392.77439205254944, 206.03066519462502, 167.61494338571515, 165.30075986646972, 116.68516102771774, 112.51590441179498, 93.8590427291359, 91.93567797078035, 89.80878808572622, 84.15983459450622]",0.9289674514321129
PLAIN-46,"['MED-5137', 'MED-2320', 'MED-4712', 'MED-2781', 'MED-3640', 'MED-1947', 'MED-52', 'MED-5084', 'MED-727', 'MED-4531']","[317.9408106022513, 291.95390999304294, 146.86548957961867, 135.40378210022396, 114.28856820387108, 107.14544922661798, 103.47073877797965, 99.51999194731076, 97.33783910707176, 72.7173155458786]",0.9409904380789286
PLAIN-47,"['MED-223', 'MED-226', 'MED-224', 'MED-2804', 'MED-2266', 'MED-4844', 'MED-5125', 'MED-2781', 'MED-956', 'MED-4320']","[423.4277745136425, 356.70618024119847, 182.09000150107263, 182.09000150107263, 160.62046675955222, 156.21443992757185, 151.04170226428542, 127.490775204777, 91.81116533580085, 90.07058509618167]",0.9076126158268824
PLAIN-49,"['MED-2314', 'MED-228', 'MED-2781', 'MED-1123', 'MED-4844', 'MED-4868', 'MED-956', 'MED-3806', 'MED-3602', 'MED-4528', 'MED-4533']","[392.8016974680378, 376.2479624750533, 209.06437351122437, 164.14767747374114, 126.137594396198, 119.73954651383183, 99.08331755823346, 89.06495132386378, 73.88037787395933, 70.5571423246856, 70.5571423246856]",0.9392307996563036
PLAIN-50,"['MED-231', 'MED-5000', 'MED-4320', 'MED-2699', 'MED-2322', 'MED-2630', 'MED-1788', 'MED-739', 'MED-4028', 'MED-4529', 'MED-1769']","[515.1952580746429, 278.13762481048053, 160.7044347476104, 149.64899382165507, 111.4684129634765, 98.86096114892354, 98.44311592181894, 96.12595886390858, 92.51904735799354, 62.751444552330305, 60.894363084789276]",0.9638367825659534
PLAIN-51,"['MED-233', 'MED-760', 'MED-4346', 'MED-1692', 'MED-4320', 'MED-5125', 'MED-2281', 'MED-956', 'MED-1810', 'MED-4675']","[517.4643332613387, 307.46540290972985, 251.10692046149808, 205.79640039193114, 196.06600697320332, 193.4443676756514, 163.49757058046958, 134.70758554021347, 123.58527641185384, 108.68210090974296]",0.9597845098923025
PLAIN-52,"['MED-3575', 'MED-3887', 'MED-3638', 'MED-4355', 'MED-3384', 'MED-4959', 'MED-3065', 'MED-740', 'MED-4489', 'MED-3633']","[445.2281893374778, 261.192133350464, 187.13039937868123, 177.83392673363863, 163.5534039173572, 125.68514406018434, 111.17207886913852, 105.09804722752291, 90.23488470841477, 66.22811410959724]",0.947954161034502
PLAIN-53,"['MED-2878', 'MED-240', 'MED-2280', 'MED-3397', 'MED-491', 'MED-2869', 'MED-5071', 'MED-855', 'MED-1570', 'MED-4531']","[229.48571119474772, 229.48571119474772, 147.32649620731658, 107.49308790630516, 107.49308790630516, 96.18773658183895, 84.52206957094755, 54.52096489702038, 50.30073741698064, 46.7104196189043]",0.9133953480090823
PLAIN-54,"['MED-2880', 'MED-4384', 'MED-2194', 'MED-4385', 'MED-2280', 'MED-4577', 'MED-3640', 'MED-2616', 'MED-4884', 'MED-1769']","[352.5650058840401, 254.93646604102418, 253.6502365302663, 162.36215516498984, 133.3573595899872, 132.90757562581834, 118.64315203412268, 85.65716775932124, 65.408221310141, 61.36979224969547]",0.9774512216724981
PLAIN-55,"['MED-2862', 'MED-2869', 'MED-245', 'MED-4712', 'MED-3740', 'MED-5084', 'MED-5142', 'MED-4675', 'MED-4198', 'MED-5221']","[468.32471205090053, 363.30711109131425, 363.30711109131425, 227.8014207269428, 145.94913648627616, 118.48103990868363, 82.92765616967537, 74.2624156693101, 67.87260760358237, 66.57072766007396]",0.93137049775979
PLAIN-56,"['MED-2897', 'MED-2098', 'MED-2899', 'MED-2094', 'MED-2073', 'MED-694', 'MED-5172', 'MED-2249', 'MED-5126', 'MED-3475', 'MED-3354']","[388.9912173190351, 246.09523797622268, 183.20788833692308, 155.89755238647794, 147.10747438361975, 144.6101417586668, 132.7145910727625, 129.71591456966544, 129.12438614475113, 123.39782278016082, 107.64401039491709]",0.97038071635828
PLAIN-57,"['MED-5097', 'MED-4733', 'MED-5099', 'MED-4947', 'MED-4737', 'MED-4531', 'MED-1267', 'MED-4490', 'MED-7', 'MED-4839', 'MED-1769']","[329.9913938466464, 294.91788800462376, 286.0877311335578, 270.8153580314498, 204.4540715645417, 163.79094772869908, 142.0358601510404, 139.5127024431008, 137.51718946681484, 125.66392078487328, 92.25834260037465]",0.9313393845328216
PLAIN-58,"['MED-3465', 'MED-2050', 'MED-2049', 'MED-2924', 'MED-2746', 'MED-2280', 'MED-1720', 'MED-3945', 'MED-1570', 'MED-5109', 'MED-4399']","[526.2000183816243, 332.2752364028586, 330.49008916415517, 232.7162120321204, 167.07382517318342, 159.7079666843161, 151.90193126747116, 116.94837559031343, 107.29998657216315, 101.53334865812339, 91.37986065596536]",0.9631122965740889
PLAIN-59,"['MED-2939', 'MED-5133', 'MED-1663', 'MED-987', 'MED-522', 'MED-5216', 'MED-5209', 'MED-557', 'MED-5221', 'MED-1769']","[288.6189734357018, 158.88840503667578, 142.63042981409347, 139.7935375275622, 125.97088175758245, 115.11831401030875, 102.20122422098204, 101.91382682495062, 89.91461736036781, 58.88865057873313]",0.9379045004568561
PLAIN-60,"['MED-2943', 'MED-451', 'MED-5335', 'MED-1207', 'MED-5142', 'MED-5133', 'MED-5248', 'MED-5201', 'MED-4746', 'MED-4198', 'MED-4966']","[298.5736287632051, 182.79115521948896, 169.7907349742227, 127.93405268828694, 102.25038952607859, 98.1752740442826, 95.68387069504438, 89.8168668472764, 87.39585616473124, 84.64656675009888, 73.15693673754008]",0.9531249718584669
PLAIN-61,"['MED-279', 'MED-2692', 'MED-4203', 'MED-5084', 'MED-4149', 'MED-2683', 'MED-4490', 'MED-4944', 'MED-5075', 'MED-1783', 'MED-4959']","[485.1752819734207, 299.18309436432145, 283.7818377343958, 272.01610629648803, 261.3827431909158, 236.80756370749123, 185.44419110586503, 176.83601663542814, 162.26046032816836, 116.71265703481559, 103.12408493164027]",0.9415915645504263
PLAIN-63,"['MED-3734', 'MED-5084', 'MED-3946', 'MED-3725', 'MED-148', 'MED-2957', 'MED-4203', 'MED-3475', 'MED-708', 'MED-1783', 'MED-866']","[231.4889174450985, 209.50903056741308, 209.45811875210413, 207.5904342478603, 189.32262768128612, 178.17163745462614, 164.7187260372126, 123.87085470579109, 116.03910347477724, 111.86183372613802, 60.67447372782242]",0.9470340606104793
PLAIN-64,"['MED-522', 'MED-2511', 'MED-4203', 'MED-2698', 'MED-2191', 'MED-2491', 'MED-49', 'MED-5077', 'MED-4392', 'MED-1783', 'MED-1570']","[309.1037444130103, 274.9162757455701, 265.4695702958182, 195.89876418965156, 159.69462543950613, 139.27429921903396, 139.27429921903396, 104.96066447467702, 93.70842993666929, 88.95448449787314, 85.8925221389909]",0.9414355196036742
PLAIN-65,"['MED-286', 'MED-1709', 'MED-4104', 'MED-1070', 'MED-2394', 'MED-1987', 'MED-4676', 'MED-2009', 'MED-4868', 'MED-4198']","[189.60985072834188, 117.6933574701602, 111.90760515136759, 104.40249101214117, 85.7359194265443, 85.34146286901392, 71.618673417765, 66.72431823148824, 58.649463542161016, 38.86549677043211]",0.9548409963869678
PLAIN-66,"['MED-2098', 'MED-2201', 'MED-4554', 'MED-4716', 'MED-2263', 'MED-4198', 'MED-2897', 'MED-2745', 'MED-4660', 'MED-4959', 'MED-1442']","[270.47767410882227, 173.87602355517856, 140.58262135250686, 140.42202691270657, 137.90540893927573, 117.24329302938469, 108.95491242134659, 91.14295177596597, 76.94676993296267, 74.03905848985124, 55.532666470525456]",0.959126638295509
PLAIN-67,"['MED-2985', 'MED-295', 'MED-2981', 'MED-869', 'MED-2990', 'MED-1337', 'MED-92', 'MED-1340', 'MED-4139', 'MED-4198']","[414.769790298488, 414.769790298488, 255.4423872122199, 191.16305240327935, 184.75963758545, 145.56260422200862, 141.7161435483864, 118.98972682130187, 81.97633922647195, 75.80840543034185]",0.8875338572866543
PLAIN-68,"['MED-2991', 'MED-1255', 'MED-3074', 'MED-3089', 'MED-3080', 'MED-923', 'MED-5188', 'MED-4746', 'MED-4052', 'MED-2468', 'MED-4959']","[432.78426872067297, 214.41703624168537, 199.08975063098507, 184.11793188601376, 184.11793188601376, 165.73868156632253, 162.00042639865342, 155.65214547413132, 102.420237213976, 61.52735635151411, 53.58389537049285]",0.9235424831540145
PLAIN-69,"['MED-2994', 'MED-3091', 'MED-461', 'MED-3382', 'MED-1108', 'MED-264', 'MED-895', 'MED-4528', 'MED-4533', 'MED-2616', 'MED-2206']","[220.1697886870065, 131.1051225989644, 110.27833379156118, 95.65608411536023, 91.78417237063972, 89.18602647507221, 78.75157266578488, 67.56396012483893, 67.56396012483893, 52.37336855396497, 52.347467797767194]",0.9211483293769929
PLAIN-70,"['MED-1188', 'MED-1019', 'MED-965', 'MED-1086', 'MED-3175', 'MED-387', 'MED-5248', 'MED-1417', 'MED-5201', 'MED-4676', 'MED-4529']","[238.77486535774145, 163.85890245976586, 141.77461836185438, 135.12641858451616, 130.1505690053213, 130.1505690053213, 109.14701434553284, 106.34694763178321, 97.61226214141567, 89.07103267913737, 86.45175614859268]",0.9094264134547589
PLAIN-71,"['MED-4609', 'MED-2111', 'MED-5299', 'MED-1086', 'MED-1019', 'MED-4676', 'MED-4675', 'MED-4198', 'MED-4956', 'MED-1119', 'MED-1570']","[213.54843167267222, 202.77571525741243, 200.17488628519627, 140.81292018839775, 122.56134421494322, 105.00815722125876, 105.00815722125876, 91.9413315448575, 77.50883999704257, 75.98022971832967, 68.50335677020574]",0.9151519813021335
PLAIN-72,"['MED-5099', 'MED-3017', 'MED-2914', 'MED-1502', 'MED-134', 'MED-4531', 'MED-1843', 'MED-4490', 'MED-1769', 'MED-4881']","[345.7730015838449, 304.41747445805413, 291.711825862598, 188.42574980636942, 153.27624501817152, 146.5825889590689, 121.26583002827644, 93.74943589481241, 77.04411779893924, 58.18330263008272]",0.9468525497791148
PLAIN-73,"['MED-308', 'MED-5097', 'MED-4737', 'MED-4531', 'MED-1267', 'MED-1624', 'MED-1843', 'MED-2110', 'MED-855', 'MED-4951']","[368.6850050246441, 244.26322621482583, 130.45912489715607, 126.23000633507425, 108.137346415943, 91.80120671844418, 83.4620063504222, 76.87390081725047, 73.52399964786888, 49.82887004296212]",0.954248572853004
PLAIN-74,"['MED-3050', 'MED-313', 'MED-3043', 'MED-3056', 'MED-316', 'MED-5299', 'MED-4868', 'MED-4028', 'MED-1442', 'MED-5248', 'MED-855']","[369.2547746639592, 334.0345539216569, 228.61018817436178, 228.61018817436178, 204.55572283752582, 130.41535096900506, 115.2931227990156, 113.1768516677859, 107.29594826038546, 78.15584745629114, 70.94384008779615]",0.9186931215181614
PLAIN-75,"['MED-3055', 'MED-3050', 'MED-3043', 'MED-1108', 'MED-4822', 'MED-4868', 'MED-4198', 'MED-3527', 'MED-2206', 'MED-4959', 'MED-4675']","[200.49853119005883, 149.70410107462817, 142.7006445021355, 79.23040783019587, 79.01433417460049, 72.48256037672856, 44.64642858490466, 43.456396621720565, 37.792311452937014, 35.837381921597924, 28.37335034220942]",0.9413921920100609
PLAIN-76,"['MED-3092', 'MED-3090', 'MED-331', 'MED-5110', 'MED-3063', 'MED-3599', 'MED-2585', 'MED-1168', 'MED-4531', 'MED-4328']","[293.7810591863679, 218.8760504479588, 145.85122234095718, 114.88141951803904, 108.88186126017995, 95.65141229187796, 87.46146829141857, 85.10450000179435, 67.0965493105759, 61.0950073881147]",0.9582632356196338
PLAIN-77,"['MED-3079', 'MED-3084', 'MED-4426', 'MED-2567', 'MED-5110', 'MED-5109', 'MED-740', 'MED-4746', 'MED-1570', 'MED-855', 'MED-38']","[391.06115996528627, 278.0842256320906, 153.63697519279967, 122.44304658860014, 90.76963837318077, 75.97207669566667, 75.97207669566667, 70.46847853174667, 63.64683809883507, 41.938565169391424, 41.714753301458565]",0.9105733613778285
