query,ranking,scores,Diversity@10
PLAIN-34,"['MED-2725', 'MED-1488', 'MED-3599', 'MED-326', 'MED-1958', 'MED-1811', 'MED-2831', 'MED-4529', 'MED-2089', 'MED-4746', 'MED-4399']","[582.9782975823045, 180.32956648531447, 147.48808858798105, 141.0468446584816, 135.81268586567356, 134.49293650027744, 128.09719333430186, 99.51412104410443, 73.04302710314313, 67.3748885295258, 55.508277571668884]",0.9625898561626575
PLAIN-35,"['MED-179', 'MED-180', 'MED-1801', 'MED-1255', 'MED-4426', 'MED-335', 'MED-7', 'MED-740', 'MED-4959', 'MED-5108', 'MED-5110']","[511.1454107307056, 370.33685323785414, 224.76675133179953, 224.76675133179953, 211.53113537322034, 173.8654572281848, 173.08626248395277, 126.26211341218352, 116.52296539924697, 96.93236290736716, 91.25950524963955]",0.9124095731059282
PLAIN-36,"['MED-2743', 'MED-183', 'MED-1801', 'MED-4426', 'MED-733', 'MED-4427', 'MED-4526', 'MED-5109', 'MED-4959', 'MED-4489', 'MED-2468']","[561.9778298381049, 345.830078632472, 265.48268829937837, 206.10545770186076, 169.94212074493345, 165.68351020403057, 141.89479902727223, 123.98477437305755, 117.75152839285288, 90.70998904920211, 60.557245493866645]",0.9466143155475578
PLAIN-37,"['MED-185', 'MED-1144', 'MED-1162', 'MED-1148', 'MED-2650', 'MED-2629', 'MED-1160', 'MED-4455', 'MED-855', 'MED-4959', 'MED-1272']","[244.82888084134737, 138.2056460013612, 130.087186222032, 121.93145053021009, 114.30111493880685, 114.30111493880685, 104.07600497484768, 76.05769642773905, 60.891810981880994, 56.94659391652208, 35.79814928195888]",0.9475813417507676
PLAIN-38,"['MED-2750', 'MED-839', 'MED-2402', 'MED-5099', 'MED-4114', 'MED-4959', 'MED-1570', 'MED-4490', 'MED-4839', 'MED-1267', 'MED-1769']","[292.5626322535947, 236.59939203989387, 230.23185002339397, 183.3264439935666, 163.7060593870808, 140.21120145248454, 137.5430687945165, 135.72833912073253, 110.5547155830018, 103.15870601573624, 101.28316844285547]",0.9338547868812535
PLAIN-40,"['MED-2758', 'MED-4925', 'MED-4873', 'MED-921', 'MED-1902', 'MED-1119', 'MED-3852', 'MED-4198', 'MED-3019', 'MED-4676']","[386.21513776735577, 385.6369867556839, 179.72809742095305, 153.80838655365685, 118.033200317425, 111.01437973706233, 111.01437973706233, 92.1910991070202, 90.2857099316058, 89.69709300575832]",0.9277577650852853
PLAIN-41,"['MED-1713', 'MED-5299', 'MED-4598', 'MED-4673', 'MED-4806', 'MED-5281', 'MED-5343', 'MED-744', 'MED-4676', 'MED-3091', 'MED-1270']","[176.58800658669668, 133.31474915613194, 118.40282680467939, 118.40282680467939, 94.37331007139981, 79.49369517025661, 62.90045649887182, 54.47811506822559, 45.20486251126564, 42.75826418426339, 41.996558344909374]",0.9188400110679603
PLAIN-42,"['MED-1047', 'MED-2295', 'MED-2432', 'MED-4443', 'MED-2541', 'MED-1216', 'MED-1987', 'MED-1570', 'MED-1270', 'MED-4966', 'MED-4198']","[212.35515949649346, 187.24701100416848, 182.59628206467764, 118.1773789449974, 117.0265767525205, 98.01336124023747, 94.71796036183171, 87.93857248375359, 83.90122414594877, 82.46034073639665, 78.18275770073988]",0.948269613885055
PLAIN-43,"['MED-204', 'MED-202', 'MED-904', 'MED-4238', 'MED-1595', 'MED-4899', 'MED-3075', 'MED-4399', 'MED-2054', 'MED-5108', 'MED-4664']","[452.38869814831133, 413.550850326465, 248.62521325040512, 246.43004558535958, 234.11435009886256, 219.51717512237602, 184.03692184990933, 139.7753295475605, 139.54180527752666, 131.9997357069631, 122.56216506046573]",0.9258308093463958
PLAIN-44,"['MED-5000', 'MED-113', 'MED-2200', 'MED-4838', 'MED-2781', 'MED-336', 'MED-872', 'MED-4529', 'MED-855', 'MED-2068', 'MED-4091']","[409.11458497344637, 392.77439205254944, 206.03066519462502, 171.95033571025962, 165.30075986646972, 116.68516102771774, 113.82023924804291, 112.51590441179498, 93.8590427291359, 93.39509058623256, 84.15983459450622]",0.9393852354840095
PLAIN-46,"['MED-5137', 'MED-2782', 'MED-4712', 'MED-2781', 'MED-3640', 'MED-52', 'MED-4747', 'MED-5084', 'MED-4198', 'MED-4437', 'MED-4531']","[317.9408106022513, 190.45418303103568, 146.86548957961867, 135.40378210022396, 114.28856820387108, 103.47073877797965, 102.93155046036706, 99.51999194731076, 95.8375392536123, 95.26691930622746, 72.7173155458786]",0.956859235833806
PLAIN-47,"['MED-223', 'MED-226', 'MED-2281', 'MED-1947', 'MED-224', 'MED-2266', 'MED-2781', 'MED-4746', 'MED-956', 'MED-4320']","[423.4277745136425, 356.70618024119847, 228.4090469621722, 218.6151864831063, 182.09000150107263, 160.62046675955222, 127.490775204777, 98.55959920513756, 91.81116533580085, 90.07058509618167]",0.944547861200289
PLAIN-49,"['MED-2314', 'MED-228', 'MED-2781', 'MED-1123', 'MED-1128', 'MED-4844', 'MED-4868', 'MED-5303', 'MED-2084', 'MED-3806', 'MED-4528']","[392.8016974680378, 376.2479624750533, 209.06437351122437, 164.14767747374114, 151.7837198738862, 126.137594396198, 119.73954651383183, 105.72068512267971, 105.72068512267971, 89.06495132386378, 70.5571423246856]",0.8982567495012276
PLAIN-50,"['MED-231', 'MED-5000', 'MED-4320', 'MED-2699', 'MED-2948', 'MED-3602', 'MED-2630', 'MED-1788', 'MED-739', 'MED-4529', 'MED-1769']","[515.1952580746429, 278.13762481048053, 160.7044347476104, 149.64899382165507, 122.84830495461105, 103.08649234797326, 98.86096114892354, 98.44311592181894, 96.12595886390858, 62.751444552330305, 60.894363084789276]",0.9630228167371158
PLAIN-51,"['MED-233', 'MED-760', 'MED-4346', 'MED-1692', 'MED-4320', 'MED-2281', 'MED-4523', 'MED-2957', 'MED-956', 'MED-4675', 'MED-1028']","[517.4643332613387, 307.46540290972985, 251.10692046149808, 205.79640039193114, 196.06600697320332, 163.49757058046958, 151.08312307617967, 151.08312307617967, 134.70758554021347, 108.68210090974296, 100.64494801235551]",0.9488790663577504
PLAIN-52,"['MED-3575', 'MED-3887', 'MED-1801', 'MED-3638', 'MED-3384', 'MED-4959', 'MED-3065', 'MED-740', 'MED-3603', 'MED-855', 'MED-3633']","[445.2281893374778, 261.192133350464, 206.31902157629028, 187.13039937868123, 163.5534039173572, 125.68514406018434, 111.17207886913852, 105.09804722752291, 81.61036622561662, 67.00440235607047, 66.22811410959724]",0.9469066540023118
PLAIN-53,"['MED-2878', 'MED-2280', 'MED-2869', 'MED-2922', 'MED-3806', 'MED-1774', 'MED-2617', 'MED-4370', 'MED-855', 'MED-1570', 'MED-2781']","[229.48571119474772, 147.32649620731658, 96.18773658183895, 89.61118150097113, 81.43749294296869, 79.74334313970911, 75.33925724247668, 74.14955203813777, 54.52096489702038, 50.30073741698064, 45.90112201586162]",0.9487342482652148
PLAIN-54,"['MED-2880', 'MED-4384', 'MED-2194', 'MED-2280', 'MED-4497', 'MED-4577', 'MED-3640', 'MED-4501', 'MED-4884', 'MED-1769', 'MED-4951']","[352.5650058840401, 254.93646604102418, 253.6502365302663, 133.3573595899872, 133.2525449331355, 132.90757562581834, 118.64315203412268, 97.19550004897762, 65.408221310141, 61.36979224969547, 61.36979224969547]",0.9686820963566207
PLAIN-55,"['MED-2862', 'MED-2869', 'MED-2889', 'MED-4712', 'MED-4500', 'MED-3740', 'MED-5084', 'MED-5142', 'MED-4675', 'MED-3602', 'MED-4198']","[468.32471205090053, 363.30711109131425, 287.77131869996504, 227.8014207269428, 163.3660043310153, 145.94913648627616, 118.48103990868363, 82.92765616967537, 74.2624156693101, 69.71550005314656, 67.87260760358237]",0.9459166094838916
PLAIN-56,"['MED-2897', 'MED-2098', 'MED-2899', 'MED-2094', 'MED-2073', 'MED-694', 'MED-5172', 'MED-5126', 'MED-3475', 'MED-3710']","[388.9912173190351, 246.09523797622268, 183.20788833692308, 155.89755238647794, 147.10747438361975, 144.6101417586668, 132.7145910727625, 129.12438614475113, 123.39782278016082, 98.56165622906596]",0.9826403300389466
PLAIN-57,"['MED-5097', 'MED-4733', 'MED-4947', 'MED-4737', 'MED-4531', 'MED-4490', 'MED-7', 'MED-4451', 'MED-4839', 'MED-1769', 'MED-4951']","[329.9913938466464, 294.91788800462376, 270.8153580314498, 204.4540715645417, 163.79094772869908, 139.5127024431008, 137.51718946681484, 137.51718946681484, 125.66392078487328, 92.25834260037465, 92.25834260037465]",0.9189256201234905
PLAIN-58,"['MED-3465', 'MED-2050', 'MED-2924', 'MED-2746', 'MED-1720', 'MED-1333', 'MED-3945', 'MED-1570', 'MED-5109', 'MED-4399']","[526.2000183816243, 332.2752364028586, 232.7162120321204, 167.07382517318342, 151.90193126747116, 139.45824983563392, 116.94837559031343, 107.29998657216315, 101.53334865812339, 91.37986065596536]",0.9537852079583762
PLAIN-59,"['MED-2939', 'MED-5133', 'MED-1663', 'MED-522', 'MED-5216', 'MED-5209', 'MED-5221', 'MED-4059', 'MED-3528', 'MED-1769']","[288.6189734357018, 158.88840503667578, 142.63042981409347, 125.97088175758245, 115.11831401030875, 102.20122422098204, 89.91461736036781, 72.93821996086918, 67.31875860494159, 58.88865057873313]",0.95190440015981
PLAIN-60,"['MED-2943', 'MED-451', 'MED-5335', 'MED-427', 'MED-1207', 'MED-5142', 'MED-5133', 'MED-1958', 'MED-5248', 'MED-4198']","[298.5736287632051, 182.79115521948896, 169.7907349742227, 131.30204749596814, 127.93405268828694, 102.25038952607859, 98.1752740442826, 97.79531319074887, 95.68387069504438, 84.64656675009888]",0.9404851385939488
PLAIN-61,"['MED-279', 'MED-4203', 'MED-5084', 'MED-4149', 'MED-2230', 'MED-2683', 'MED-4490', 'MED-4944', 'MED-2088', 'MED-1783', 'MED-4959']","[485.1752819734207, 283.7818377343958, 272.01610629648803, 261.3827431909158, 261.3827431909158, 236.80756370749123, 185.44419110586503, 176.83601663542814, 174.2574244544507, 116.71265703481559, 103.12408493164027]",0.9329011648153523
PLAIN-63,"['MED-3734', 'MED-5084', 'MED-3946', 'MED-148', 'MED-2957', 'MED-4203', 'MED-3475', 'MED-708', 'MED-1783', 'MED-4660', 'MED-1028']","[231.4889174450985, 209.50903056741308, 209.45811875210413, 189.32262768128612, 178.17163745462614, 164.7187260372126, 123.87085470579109, 116.03910347477724, 111.86183372613802, 54.76550577949875, 54.64574163101182]",0.956670927118746
PLAIN-64,"['MED-522', 'MED-2511', 'MED-4203', 'MED-2698', 'MED-151', 'MED-2191', 'MED-2491', 'MED-4490', 'MED-1783', 'MED-1570']","[309.1037444130103, 274.9162757455701, 265.4695702958182, 195.89876418965156, 195.89876418965156, 159.69462543950613, 139.27429921903396, 99.97309991725054, 88.95448449787314, 85.8925221389909]",0.9432653852347992
PLAIN-65,"['MED-286', 'MED-1709', 'MED-4104', 'MED-1070', 'MED-2394', 'MED-1987', 'MED-4676', 'MED-4675', 'MED-2009', 'MED-4746', 'MED-4198']","[189.60985072834188, 117.6933574701602, 111.90760515136759, 104.40249101214117, 85.7359194265443, 85.34146286901392, 71.618673417765, 71.618673417765, 66.72431823148824, 40.646033798218056, 38.86549677043211]",0.939862253582412
PLAIN-66,"['MED-2098', 'MED-2201', 'MED-4554', 'MED-4716', 'MED-4198', 'MED-2897', 'MED-4916', 'MED-2745', 'MED-4660', 'MED-4959', 'MED-4328']","[270.47767410882227, 173.87602355517856, 140.58262135250686, 140.42202691270657, 117.24329302938469, 108.95491242134659, 103.62616762502373, 91.14295177596597, 76.94676993296267, 74.03905848985124, 65.85607542783258]",0.9624658185868292
PLAIN-67,"['MED-2985', 'MED-2981', 'MED-869', 'MED-2990', 'MED-293', 'MED-92', 'MED-4746', 'MED-4139', 'MED-2281', 'MED-4198']","[414.769790298488, 255.4423872122199, 191.16305240327935, 184.75963758545, 184.75963758545, 141.7161435483864, 83.92315792726389, 81.97633922647195, 81.4862952175788, 75.80840543034185]",0.9165584476974508
PLAIN-68,"['MED-2991', 'MED-3089', 'MED-923', 'MED-5188', 'MED-931', 'MED-2468', 'MED-4959', 'MED-5075', 'MED-855', 'MED-853']","[432.78426872067297, 184.11793188601376, 165.73868156632253, 162.00042639865342, 63.229838943379036, 61.52735635151411, 53.58389537049285, 44.933156264998296, 36.391952695978176, 34.687147582754235]",0.9363123071649794
PLAIN-69,"['MED-2994', 'MED-3091', 'MED-461', 'MED-3343', 'MED-3382', 'MED-1108', 'MED-264', 'MED-895', 'MED-4057', 'MED-4528', 'MED-2206']","[220.1697886870065, 131.1051225989644, 110.27833379156118, 110.27833379156118, 95.65608411536023, 91.78417237063972, 89.18602647507221, 78.75157266578488, 76.02166361863557, 67.56396012483893, 52.347467797767194]",0.9067099632023805
PLAIN-70,"['MED-1188', 'MED-1047', 'MED-1190', 'MED-965', 'MED-3175', 'MED-387', 'MED-5248', 'MED-1417', 'MED-4198', 'MED-736', 'MED-4529']","[238.77486535774145, 237.32492267844964, 192.6226788212128, 141.77461836185438, 130.1505690053213, 130.1505690053213, 109.14701434553284, 106.34694763178321, 93.11137677864171, 89.05154110507141, 86.45175614859268]",0.926500534861493
PLAIN-71,"['MED-4609', 'MED-2111', 'MED-5299', 'MED-1086', 'MED-4676', 'MED-4198', 'MED-4956', 'MED-1119', 'MED-1570', 'MED-4746']","[213.54843167267222, 202.77571525741243, 200.17488628519627, 140.81292018839775, 105.00815722125876, 91.9413315448575, 77.50883999704257, 75.98022971832967, 68.50335677020574, 64.89255578981836]",0.9474709344243345
PLAIN-72,"['MED-5099', 'MED-3017', 'MED-2914', 'MED-1502', 'MED-1289', 'MED-134', 'MED-4531', 'MED-1843', 'MED-3937', 'MED-4490', 'MED-1769']","[345.7730015838449, 304.41747445805413, 291.711825862598, 188.42574980636942, 156.2241702138673, 153.27624501817152, 146.5825889590689, 121.26583002827644, 114.18414006747562, 93.74943589481241, 77.04411779893924]",0.9427797938055376
PLAIN-73,"['MED-308', 'MED-5097', 'MED-3021', 'MED-4737', 'MED-4531', 'MED-1267', 'MED-1624', 'MED-1843', 'MED-4490', 'MED-855', 'MED-4951']","[368.6850050246441, 244.26322621482583, 220.17071472056625, 130.45912489715607, 126.23000633507425, 108.137346415943, 91.80120671844418, 83.4620063504222, 79.77439287828018, 73.52399964786888, 49.82887004296212]",0.9506035959523486
PLAIN-74,"['MED-3050', 'MED-3055', 'MED-313', 'MED-3043', 'MED-5299', 'MED-4911', 'MED-4868', 'MED-4028', 'MED-4198', 'MED-1442', 'MED-5248']","[369.2547746639592, 335.7903681112504, 334.0345539216569, 228.61018817436178, 130.41535096900506, 129.30894758226066, 115.2931227990156, 113.1768516677859, 110.9321657327157, 107.29594826038546, 78.15584745629114]",0.9508002808158517
PLAIN-75,"['MED-3055', 'MED-313', 'MED-3050', 'MED-3043', 'MED-1108', 'MED-4868', 'MED-2176', 'MED-4198', 'MED-4959', 'MED-4675']","[200.49853119005883, 199.0502221935085, 149.70410107462817, 142.7006445021355, 79.23040783019587, 72.48256037672856, 59.80761049639212, 44.64642858490466, 35.837381921597924, 28.37335034220942]",0.9402314810810599
PLAIN-76,"['MED-3092', 'MED-3090', 'MED-333', 'MED-331', 'MED-3063', 'MED-3599', 'MED-2585', 'MED-1168', 'MED-4531', 'MED-4328', 'MED-4533']","[293.7810591863679, 218.8760504479588, 218.8760504479588, 145.85122234095718, 108.88186126017995, 95.65141229187796, 87.46146829141857, 85.10450000179435, 67.0965493105759, 61.0950073881147, 45.943547641587514]",0.9405893674336424
