query,ranking,scores,Diversity@10
PLAIN-14,"['MED-2522', 'MED-4990', 'MED-2001', 'MED-2270', 'MED-5110', 'MED-1065', 'MED-1237', 'MED-2009', 'MED-4399', 'MED-4716', 'MED-3937']","[236.8740720727007, 150.95192266102842, 140.28791715233783, 120.27000589908492, 119.9065546885889, 114.25529728877197, 114.25529728877197, 104.70872342265297, 97.93232688876041, 90.33312254995751, 76.69194266376454]",0.9345696615270396
PLAIN-15,"['MED-76', 'MED-2428', 'MED-1679', 'MED-761', 'MED-1545', 'MED-3091', 'MED-727', 'MED-4830', 'MED-4676', 'MED-5343', 'MED-3603']","[284.59263011952964, 171.38765358481163, 168.4826839416257, 165.19493318285552, 162.8472460778717, 159.29564245816536, 153.33642961058177, 142.51311946474584, 110.18133400954166, 93.5825873456569, 87.13894975113568]",0.9197598429686091
PLAIN-16,"['MED-2989', 'MED-2539', 'MED-2988', 'MED-2576', 'MED-3548', 'MED-92', 'MED-2417', 'MED-3258', 'MED-3795', 'MED-1820', 'MED-4236']","[373.78594222178134, 358.9216898565792, 358.9216898565792, 358.9216898565792, 277.32486569899305, 270.5915784535518, 203.50494620255753, 135.36380947144082, 118.62355777508948, 108.97082110410163, 105.53219478826445]",0.8785099240999616
PLAIN-17,"['MED-4777', 'MED-85', 'MED-2986', 'MED-294', 'MED-4465', 'MED-1333', 'MED-1825', 'MED-4060', 'MED-4056', 'MED-4489']","[376.06840259761225, 364.2001607404666, 345.96367188112794, 345.96367188112794, 227.6016435101008, 221.62383608075262, 210.42595487685352, 149.34609683400475, 149.34609683400475, 123.2290490366565]",0.9127820739871895
PLAIN-18,"['MED-2578', 'MED-2561', 'MED-1077', 'MED-2983', 'MED-2576', 'MED-2985', 'MED-1420', 'MED-2249', 'MED-1045', 'MED-1028']","[341.18043346884065, 341.18043346884065, 251.3710861590253, 243.09145652015786, 237.37046825907737, 233.26087281261033, 189.927566764064, 187.40775251218983, 183.61292842527837, 113.82738654654185]",0.9048192105711768
PLAIN-19,"['MED-4880', 'MED-1662', 'MED-4424', 'MED-1516', 'MED-1692', 'MED-5248', 'MED-4676', 'MED-4675', 'MED-317', 'MED-730', 'MED-5201']","[411.5629022692907, 212.94856336495243, 212.94856336495243, 169.91902625734775, 162.3156495261668, 125.92643189738907, 125.53801594679621, 125.53801594679621, 108.3121346090939, 100.1878729384505, 90.14488202378418]",0.9218663485368135
PLAIN-20,"['MED-106', 'MED-1092', 'MED-5187', 'MED-4464', 'MED-3569', 'MED-4118', 'MED-4427', 'MED-4489', 'MED-5108', 'MED-1731']","[416.86856115238345, 175.98390547479966, 175.98390547479966, 148.32036354205, 102.8272342268241, 91.6276209512044, 86.24262245683572, 86.14377710283739, 76.62887722214747, 74.03724547174653]",0.9253939872993767
PLAIN-21,"['MED-2606', 'MED-4040', 'MED-1605', 'MED-1599', 'MED-3633', 'MED-851', 'MED-2089', 'MED-3852', 'MED-1119', 'MED-3310']","[327.92591195315515, 174.77653453321213, 172.29662622724248, 157.52424887147345, 125.41036798821233, 124.15487525022287, 98.72131153952893, 90.36113518969721, 90.36113518969721, 72.64413750685402]",0.9177741384868173
PLAIN-22,"['MED-2824', 'MED-3000', 'MED-1811', 'MED-1942', 'MED-4156', 'MED-1820', 'MED-4928', 'MED-4899', 'MED-1119', 'MED-2468', 'MED-38']","[381.60319724053943, 250.7561816768824, 217.1790224938727, 201.87779670470988, 197.93522416087168, 180.57595889180286, 177.0397282822099, 137.7682487172209, 134.39699588745236, 122.96304008693784, 122.96304008693784]",0.9424205643784294
PLAIN-23,"['MED-2629', 'MED-2917', 'MED-1763', 'MED-1570', 'MED-1267', 'MED-4399', 'MED-4899', 'MED-4959', 'MED-4966', 'MED-4960']","[390.3742370698156, 325.727569439301, 252.38121160817062, 236.9949395758271, 187.93993151399835, 182.70345848256633, 160.5169812735892, 141.12482838390102, 129.28185064074174, 118.6839643427389]",0.9256097788067824
PLAIN-24,"['MED-2650', 'MED-2623', 'MED-4277', 'MED-5323', 'MED-1074', 'MED-128', 'MED-1769', 'MED-2059', 'MED-1272', 'MED-1570', 'MED-931']","[313.777984104475, 258.87639287864704, 244.8721647016076, 244.8721647016076, 244.8721647016076, 185.65185692122222, 120.10335068966397, 110.26103030835564, 95.30114213196705, 80.46918422864454, 70.52401307831298]",0.8837271877532517
PLAIN-25,"['MED-2668', 'MED-133', 'MED-2670', 'MED-1500', 'MED-991', 'MED-1501', 'MED-3179', 'MED-1881', 'MED-5067', 'MED-3945', 'MED-3044']","[449.4062185124893, 410.4864731612467, 271.93007745680023, 224.48736225773396, 223.9011412079966, 223.11601316607758, 214.26478553813573, 210.5607210544462, 171.3604107455519, 139.44520799900943, 91.76977943083632]",0.9316743008749624
PLAIN-26,"['MED-141', 'MED-335', 'MED-3499', 'MED-577', 'MED-5110', 'MED-4746', 'MED-3096', 'MED-4355', 'MED-5075', 'MED-4660', 'MED-38']","[233.74796261939625, 183.79180855382182, 183.37121614213999, 179.1820914969169, 151.91433587634347, 140.64228772933603, 133.0711097016789, 101.34000395282011, 100.95029890437166, 52.84361199270017, 52.28071342806418]",0.9637498960219222
PLAIN-27,"['MED-145', 'MED-2677', 'MED-2237', 'MED-4040', 'MED-146', 'MED-4472', 'MED-3634', 'MED-1051', 'MED-1417', 'MED-3633', 'MED-1442']","[561.7435868529915, 547.1002671419573, 383.25265772433, 334.0608898234258, 321.89547141843946, 306.15631550420153, 302.28895059173755, 278.0526064418736, 178.43841554363888, 157.98397675520818, 125.75538139328417]",0.9392652785353797
PLAIN-28,"['MED-150', 'MED-151', 'MED-4524', 'MED-2699', 'MED-2230', 'MED-2188', 'MED-708', 'MED-1783', 'MED-4136', 'MED-4490']","[304.04857515958656, 274.08374305634646, 238.75332687586598, 235.09737239174157, 208.4785987673881, 175.20948135778022, 127.94001424013275, 110.43577549867726, 94.06137121037798, 90.25234470503244]",0.9600891367790942
PLAIN-29,"['MED-154', 'MED-2693', 'MED-5083', 'MED-2285', 'MED-5084', 'MED-4203', 'MED-1783', 'MED-708', 'MED-547', 'MED-4198']","[288.34568317869815, 288.34568317869815, 231.74797167512833, 200.87164450618957, 196.42993775907448, 184.0075600103213, 127.78939442119623, 111.93338146605475, 68.11310192322067, 64.36118894690505]",0.9155683722750079
PLAIN-31,"['MED-160', 'MED-2714', 'MED-161', 'MED-4811', 'MED-3460', 'MED-5370', 'MED-2616', 'MED-3659', 'MED-1846', 'MED-1839', 'MED-2188']","[548.6082856037262, 346.0285864893858, 305.3717493067233, 194.33315329411153, 191.2335937064817, 180.08910023986115, 160.55712563601375, 157.46332965587732, 114.23771294915282, 111.33305684130318, 103.7132522316417]",0.9296956459163125
PLAIN-32,"['MED-963', 'MED-4429', 'MED-1889', 'MED-3187', 'MED-4175', 'MED-3654', 'MED-2284', 'MED-389', 'MED-2206', 'MED-4660']","[432.20873791307366, 401.140094696697, 326.62359619240107, 309.2973017735634, 286.93671309678115, 200.3943681455715, 162.35717994112537, 161.17329075555432, 97.61156960460028, 70.79335303494955]",0.9541079749269564
PLAIN-33,"['MED-2717', 'MED-2304', 'MED-4728', 'MED-1237', 'MED-1065', 'MED-1468', 'MED-4868', 'MED-1987', 'MED-3635', 'MED-5105']","[299.4110174999407, 145.74122543043725, 124.14564627003367, 122.01907836188204, 122.01907836188204, 121.336265560155, 105.71994314733124, 94.2305192590824, 77.01422629886794, 76.2471366016951]",0.9443252513263759
PLAIN-34,"['MED-2725', 'MED-2284', 'MED-3599', 'MED-326', 'MED-1958', 'MED-4529', 'MED-4664', 'MED-2089', 'MED-3850', 'MED-4399']","[582.9782975823045, 174.70248897260998, 147.48808858798105, 141.0468446584816, 135.81268586567356, 99.51412104410443, 81.91661004473791, 73.04302710314313, 72.65854591060307, 55.508277571668884]",0.9558547192653472
PLAIN-35,"['MED-179', 'MED-180', 'MED-4426', 'MED-3000', 'MED-335', 'MED-7', 'MED-3061', 'MED-3085', 'MED-4959', 'MED-5108', 'MED-4529']","[511.1454107307056, 370.33685323785414, 211.53113537322034, 180.7189873720687, 173.8654572281848, 173.08626248395277, 118.00872958169829, 118.00872958169829, 116.52296539924697, 96.93236290736716, 66.56372595986859]",0.9284956151228575
PLAIN-36,"['MED-2743', 'MED-4426', 'MED-453', 'MED-4427', 'MED-3065', 'MED-5109', 'MED-4959', 'MED-4489', 'MED-5108', 'MED-2468', 'MED-855']","[561.9778298381049, 206.10545770186076, 181.37172110059515, 165.68351020403057, 159.84244569551953, 123.98477437305755, 117.75152839285288, 90.70998904920211, 77.93964820920056, 60.557245493866645, 59.42240769635685]",0.9191820492997232
PLAIN-37,"['MED-185', 'MED-1144', 'MED-1162', 'MED-1148', 'MED-2650', 'MED-1160', 'MED-1158', 'MED-4455', 'MED-855', 'MED-4959', 'MED-1417']","[244.82888084134737, 138.2056460013612, 130.087186222032, 121.93145053021009, 114.30111493880685, 104.07600497484768, 95.30435330712814, 76.05769642773905, 60.891810981880994, 56.94659391652208, 55.75413474293139]",0.9721615328015469
PLAIN-38,"['MED-2750', 'MED-839', 'MED-2402', 'MED-5026', 'MED-5099', 'MED-4114', 'MED-4959', 'MED-4490', 'MED-838', 'MED-4839', 'MED-1769']","[292.5626322535947, 236.59939203989387, 230.23185002339397, 226.0802289932484, 183.3264439935666, 163.7060593870808, 140.21120145248454, 135.72833912073253, 131.8495347035713, 110.5547155830018, 101.28316844285547]",0.9305781147098696
PLAIN-40,"['MED-2758', 'MED-4925', 'MED-4873', 'MED-921', 'MED-4369', 'MED-1902', 'MED-1925', 'MED-571', 'MED-3019', 'MED-4676', 'MED-4362']","[386.21513776735577, 385.6369867556839, 179.72809742095305, 153.80838655365685, 136.4172068887394, 118.033200317425, 118.033200317425, 116.20802204463625, 90.2857099316058, 89.69709300575832, 87.64730587862935]",0.9234910982010625
PLAIN-41,"['MED-1713', 'MED-2284', 'MED-5299', 'MED-4598', 'MED-4806', 'MED-5281', 'MED-2839', 'MED-5343', 'MED-4676', 'MED-3091', 'MED-1270']","[176.58800658669668, 167.77255797718416, 133.31474915613194, 118.40282680467939, 94.37331007139981, 79.49369517025661, 74.93204851149616, 62.90045649887182, 45.20486251126564, 42.75826418426339, 41.996558344909374]",0.9420352014043691
PLAIN-42,"['MED-1047', 'MED-4443', 'MED-2541', 'MED-3077', 'MED-1216', 'MED-1987', 'MED-4796', 'MED-4355', 'MED-4806', 'MED-1570', 'MED-4198']","[212.35515949649346, 118.1773789449974, 117.0265767525205, 115.91517520252222, 98.01336124023747, 94.71796036183171, 92.37598485527297, 90.91952818147001, 88.31317256894316, 87.93857248375359, 78.18275770073988]",0.9466246499122988
PLAIN-43,"['MED-204', 'MED-202', 'MED-904', 'MED-4238', 'MED-4239', 'MED-4899', 'MED-3075', 'MED-4399', 'MED-5108', 'MED-4664']","[452.38869814831133, 413.550850326465, 248.62521325040512, 246.43004558535958, 246.43004558535958, 219.51717512237602, 184.03692184990933, 139.7753295475605, 131.9997357069631, 122.56216506046573]",0.90458258919698
PLAIN-44,"['MED-5000', 'MED-2200', 'MED-1947', 'MED-2781', 'MED-872', 'MED-4529', 'MED-1028', 'MED-4123', 'MED-4127', 'MED-4091']","[409.11458497344637, 206.03066519462502, 167.61494338571515, 165.30075986646972, 113.82023924804291, 112.51590441179498, 91.93567797078035, 89.57331607855288, 89.57331607855288, 84.15983459450622]",0.8772469444917871
PLAIN-46,"['MED-5137', 'MED-2782', 'MED-1942', 'MED-4712', 'MED-2781', 'MED-52', 'MED-5084', 'MED-4198', 'MED-4746', 'MED-4531', 'MED-4660']","[317.9408106022513, 190.45418303103568, 177.37591095815262, 146.86548957961867, 135.40378210022396, 103.47073877797965, 99.51999194731076, 95.8375392536123, 87.14038969633955, 72.7173155458786, 62.607603230273185]",0.955866332661743
PLAIN-47,"['MED-223', 'MED-224', 'MED-2804', 'MED-2266', 'MED-4844', 'MED-4746', 'MED-956', 'MED-1028', 'MED-438', 'MED-855', 'MED-4921']","[423.4277745136425, 182.09000150107263, 182.09000150107263, 160.62046675955222, 156.21443992757185, 98.55959920513756, 91.81116533580085, 90.46858635615958, 89.6001969669063, 86.35714076680658, 82.72009816521542]",0.9193668340379355
PLAIN-49,"['MED-2314', 'MED-2810', 'MED-1123', 'MED-1128', 'MED-1028', 'MED-3806', 'MED-3052', 'MED-3602', 'MED-4528', 'MED-4533']","[392.8016974680378, 392.8016974680378, 164.14767747374114, 151.7837198738862, 112.13578714654432, 89.06495132386378, 85.13185431885313, 73.88037787395933, 70.5571423246856, 70.5571423246856]",0.9186656798398385
PLAIN-50,"['MED-231', 'MED-5000', 'MED-4320', 'MED-2699', 'MED-1788', 'MED-739', 'MED-4667', 'MED-4028', 'MED-2055', 'MED-4529', 'MED-1769']","[515.1952580746429, 278.13762481048053, 160.7044347476104, 149.64899382165507, 98.44311592181894, 96.12595886390858, 96.12595886390858, 92.51904735799354, 74.76927839234854, 62.751444552330305, 60.894363084789276]",0.9458763629430431
PLAIN-51,"['MED-233', 'MED-231', 'MED-2830', 'MED-4346', 'MED-1692', 'MED-5125', 'MED-4523', 'MED-2957', 'MED-956', 'MED-4675']","[517.4643332613387, 517.4643332613387, 517.4643332613387, 251.10692046149808, 205.79640039193114, 193.4443676756514, 151.08312307617967, 151.08312307617967, 134.70758554021347, 108.68210090974296]",0.882134655175218
PLAIN-52,"['MED-3575', 'MED-1801', 'MED-1255', 'MED-3384', 'MED-482', 'MED-4959', 'MED-3065', 'MED-740', 'MED-5109', 'MED-3603', 'MED-3633']","[445.2281893374778, 206.31902157629028, 206.31902157629028, 163.5534039173572, 163.5534039173572, 125.68514406018434, 111.17207886913852, 105.09804722752291, 105.09804722752291, 81.61036622561662, 66.22811410959724]",0.8901861042006879
PLAIN-53,"['MED-2878', 'MED-2280', 'MED-3397', 'MED-491', 'MED-2869', 'MED-2922', 'MED-1029', 'MED-2617', 'MED-4370', 'MED-1570', 'MED-2781']","[229.48571119474772, 147.32649620731658, 107.49308790630516, 107.49308790630516, 96.18773658183895, 89.61118150097113, 75.34746979870674, 75.33925724247668, 74.14955203813777, 50.30073741698064, 45.90112201586162]",0.9074138252176264
PLAIN-54,"['MED-2880', 'MED-4497', 'MED-3640', 'MED-2924', 'MED-913', 'MED-4501', 'MED-4500', 'MED-2616', 'MED-4884', 'MED-1157', 'MED-1769']","[352.5650058840401, 133.2525449331355, 118.64315203412268, 110.40580701100302, 97.94603988214838, 97.19550004897762, 97.19550004897762, 85.65716775932124, 65.408221310141, 63.52363021805987, 61.36979224969547]",0.9470352668343687
PLAIN-55,"['MED-2862', 'MED-2869', 'MED-245', 'MED-2889', 'MED-696', 'MED-4500', 'MED-4501', 'MED-3740', 'MED-5142', 'MED-4198', 'MED-5221']","[468.32471205090053, 363.30711109131425, 363.30711109131425, 287.77131869996504, 242.42272591004416, 163.3660043310153, 163.3660043310153, 145.94913648627616, 82.92765616967537, 67.87260760358237, 66.57072766007396]",0.8939564154385361
PLAIN-56,"['MED-2897', 'MED-2098', 'MED-2899', 'MED-2887', 'MED-2094', 'MED-694', 'MED-2249', 'MED-5126', 'MED-3475', 'MED-5023']","[388.9912173190351, 246.09523797622268, 183.20788833692308, 183.20788833692308, 155.89755238647794, 144.6101417586668, 129.71591456966544, 129.12438614475113, 123.39782278016082, 108.6380489542385]",0.9436458480264491
PLAIN-57,"['MED-5097', 'MED-4947', 'MED-4531', 'MED-4490', 'MED-7', 'MED-4451', 'MED-4966', 'MED-4839', 'MED-1769', 'MED-557', 'MED-4881']","[329.9913938466464, 270.8153580314498, 163.79094772869908, 139.5127024431008, 137.51718946681484, 137.51718946681484, 128.7173071170739, 125.66392078487328, 92.25834260037465, 71.07595931058601, 70.61761098264834]",0.9279518009382016
PLAIN-58,"['MED-3465', 'MED-2924', 'MED-138', 'MED-2670', 'MED-2280', 'MED-1720', 'MED-5108', 'MED-3945', 'MED-1570', 'MED-5109', 'MED-4399']","[526.2000183816243, 232.7162120321204, 181.61249845575833, 181.61249845575833, 159.7079666843161, 151.90193126747116, 118.91264378306674, 116.94837559031343, 107.29998657216315, 101.53334865812339, 91.37986065596536]",0.9439360189959424
PLAIN-59,"['MED-2939', 'MED-270', 'MED-5133', 'MED-1663', 'MED-5221', 'MED-4059', 'MED-4198', 'MED-4874', 'MED-1769', 'MED-4951']","[288.6189734357018, 288.6189734357018, 158.88840503667578, 142.63042981409347, 89.91461736036781, 72.93821996086918, 71.74646202134907, 70.55447373712609, 58.88865057873313, 58.88865057873313]",0.897660866747609
PLAIN-60,"['MED-2943', 'MED-275', 'MED-451', 'MED-3295', 'MED-5335', 'MED-427', 'MED-1207', 'MED-5133', 'MED-5248', 'MED-4675']","[298.5736287632051, 298.5736287632051, 182.79115521948896, 182.79115521948896, 169.7907349742227, 131.30204749596814, 127.93405268828694, 98.1752740442826, 95.68387069504438, 91.8358374752544]",0.8961017129478932
PLAIN-61,"['MED-279', 'MED-2692', 'MED-4203', 'MED-5084', 'MED-4149', 'MED-2683', 'MED-4712', 'MED-4944', 'MED-1783', 'MED-4959']","[485.1752819734207, 299.18309436432145, 283.7818377343958, 272.01610629648803, 261.3827431909158, 236.80756370749123, 201.550910279115, 176.83601663542814, 116.71265703481559, 103.12408493164027]",0.9380621783825761
PLAIN-63,"['MED-3734', 'MED-5084', 'MED-3946', 'MED-148', 'MED-2682', 'MED-2957', 'MED-4203', 'MED-3475', 'MED-708', 'MED-1783', 'MED-1028']","[231.4889174450985, 209.50903056741308, 209.45811875210413, 189.32262768128612, 189.32262768128612, 178.17163745462614, 164.7187260372126, 123.87085470579109, 116.03910347477724, 111.86183372613802, 54.64574163101182]",0.9266569430140944
PLAIN-64,"['MED-522', 'MED-2511', 'MED-4203', 'MED-4149', 'MED-2698', 'MED-2191', 'MED-855', 'MED-4392', 'MED-1783', 'MED-1570']","[309.1037444130103, 274.9162757455701, 265.4695702958182, 258.48014998059085, 195.89876418965156, 159.69462543950613, 95.6088143932233, 93.70842993666929, 88.95448449787314, 85.8925221389909]",0.9478973797031889
PLAIN-65,"['MED-286', 'MED-1709', 'MED-1070', 'MED-1998', 'MED-2394', 'MED-4676', 'MED-2009', 'MED-4746', 'MED-1288', 'MED-4198', 'MED-1274']","[189.60985072834188, 117.6933574701602, 104.40249101214117, 103.68362648829724, 85.7359194265443, 71.618673417765, 66.72431823148824, 40.646033798218056, 38.9556230108287, 38.86549677043211, 35.81769073741977]",0.9645624014267636
PLAIN-66,"['MED-2098', 'MED-2073', 'MED-2201', 'MED-4554', 'MED-4716', 'MED-4198', 'MED-2897', 'MED-4959', 'MED-4328', 'MED-4392']","[270.47767410882227, 190.64748385468906, 173.87602355517856, 140.58262135250686, 140.42202691270657, 117.24329302938469, 108.95491242134659, 74.03905848985124, 65.85607542783258, 60.894944666664315]",0.9563849892933177
PLAIN-67,"['MED-2985', 'MED-2981', 'MED-869', 'MED-1337', 'MED-92', 'MED-2578', 'MED-4139', 'MED-2281', 'MED-732', 'MED-4146', 'MED-4369']","[414.769790298488, 255.4423872122199, 191.16305240327935, 145.56260422200862, 141.7161435483864, 141.7161435483864, 81.97633922647195, 81.4862952175788, 78.89777317891394, 73.73617046015121, 70.68305068044226]",0.9236952774412256
PLAIN-68,"['MED-2991', 'MED-1255', 'MED-3074', 'MED-923', 'MED-5188', 'MED-4746', 'MED-733', 'MED-5110', 'MED-4355', 'MED-4959']","[432.78426872067297, 214.41703624168537, 199.08975063098507, 165.73868156632253, 162.00042639865342, 155.65214547413132, 151.32597630310462, 124.64349108006537, 59.96534753205293, 53.58389537049285]",0.9412332971758627
PLAIN-69,"['MED-2994', 'MED-3091', 'MED-3382', 'MED-1108', 'MED-264', 'MED-895', 'MED-4859', 'MED-4528', 'MED-4533', 'MED-2284', 'MED-3527']","[220.1697886870065, 131.1051225989644, 95.65608411536023, 91.78417237063972, 89.18602647507221, 78.75157266578488, 74.54533920996833, 67.56396012483893, 67.56396012483893, 61.78238264837534, 38.113754074152396]",0.9379599463027632
PLAIN-70,"['MED-1188', 'MED-1047', 'MED-4609', 'MED-2554', 'MED-1190', 'MED-965', 'MED-5248', 'MED-1417', 'MED-855', 'MED-736', 'MED-4529']","[238.77486535774145, 237.32492267844964, 202.50281385434303, 199.76375122704735, 192.6226788212128, 141.77461836185438, 109.14701434553284, 106.34694763178321, 104.93870993037552, 89.05154110507141, 86.45175614859268]",0.9447107585379295
PLAIN-71,"['MED-4609', 'MED-2111', 'MED-5299', 'MED-1086', 'MED-1019', 'MED-4676', 'MED-4675', 'MED-4956', 'MED-1119', 'MED-1570', 'MED-4123']","[213.54843167267222, 202.77571525741243, 200.17488628519627, 140.81292018839775, 122.56134421494322, 105.00815722125876, 105.00815722125876, 77.50883999704257, 75.98022971832967, 68.50335677020574, 68.13256371438418]",0.9119009511550701
PLAIN-72,"['MED-5099', 'MED-3017', 'MED-1502', 'MED-134', 'MED-4531', 'MED-4529', 'MED-383', 'MED-1843', 'MED-2485', 'MED-1769', 'MED-4951']","[345.7730015838449, 304.41747445805413, 188.42574980636942, 153.27624501817152, 146.5825889590689, 126.51842966381132, 122.96556964631134, 121.26583002827644, 98.36475635483718, 77.04411779893924, 77.04411779893924]",0.9499339540549817
PLAIN-73,"['MED-308', 'MED-4737', 'MED-4531', 'MED-1267', 'MED-1843', 'MED-855', 'MED-2661', 'MED-4811', 'MED-4951', 'MED-1769']","[368.6850050246441, 130.45912489715607, 126.23000633507425, 108.137346415943, 83.4620063504222, 73.52399964786888, 73.17041642728749, 71.69100403814538, 49.82887004296212, 49.82887004296212]",0.9349601975303616
PLAIN-74,"['MED-3050', 'MED-313', 'MED-3043', 'MED-3056', 'MED-5299', 'MED-4911', 'MED-2281', 'MED-4868', 'MED-1442', 'MED-1570', 'MED-5248']","[369.2547746639592, 334.0345539216569, 228.61018817436178, 228.61018817436178, 130.41535096900506, 129.30894758226066, 119.83198349030614, 115.2931227990156, 107.29594826038546, 88.8348883874214, 78.15584745629114]",0.9226584462750116
PLAIN-75,"['MED-3055', 'MED-313', 'MED-3050', 'MED-3036', 'MED-3043', 'MED-1108', 'MED-4868', 'MED-2191', 'MED-3527', 'MED-4959', 'MED-4675']","[200.49853119005883, 199.0502221935085, 149.70410107462817, 149.70410107462817, 142.7006445021355, 79.23040783019587, 72.48256037672856, 70.66399128073681, 43.456396621720565, 35.837381921597924, 28.37335034220942]",0.9245116820968368
PLAIN-76,"['MED-3092', 'MED-3090', 'MED-333', 'MED-331', 'MED-3063', 'MED-1168', 'MED-4531', 'MED-4328', 'MED-4533', 'MED-4660']","[293.7810591863679, 218.8760504479588, 218.8760504479588, 145.85122234095718, 108.88186126017995, 85.10450000179435, 67.0965493105759, 61.0950073881147, 45.943547641587514, 42.99142317061025]",0.9480222449320338
PLAIN-77,"['MED-3079', 'MED-3084', 'MED-3096', 'MED-3066', 'MED-2746', 'MED-4426', 'MED-421', 'MED-2567', 'MED-5109', 'MED-1570', 'MED-38']","[391.06115996528627, 278.0842256320906, 278.0842256320906, 236.7701475148728, 201.0388173847058, 153.63697519279967, 130.08579919708922, 122.44304658860014, 75.97207669566667, 63.64683809883507, 41.714753301458565]",0.9052279280510733
