query,ranking,scores,Diversity@10
PLAIN-19,"['MED-4880', 'MED-1662', 'MED-4424', 'MED-1516', 'MED-1692', 'MED-2077', 'MED-5248', 'MED-317', 'MED-730', 'MED-5201', 'MED-5142']","[411.5629022692907, 212.94856336495243, 212.94856336495243, 169.91902625734775, 162.3156495261668, 162.3156495261668, 125.92643189738907, 108.3121346090939, 100.1878729384505, 90.14488202378418, 85.52343677218539]",0.91744180078585
PLAIN-20,"['MED-106', 'MED-1092', 'MED-5187', 'MED-4221', 'MED-4241', 'MED-4240', 'MED-1095', 'MED-2082', 'MED-3569', 'MED-4118', 'MED-5108']","[416.86856115238345, 175.98390547479966, 175.98390547479966, 175.98390547479966, 175.98390547479966, 175.98390547479966, 160.5397979292535, 160.5397979292535, 102.8272342268241, 91.6276209512044, 76.62887722214747]",0.7091994242141301
PLAIN-21,"['MED-2606', 'MED-1605', 'MED-1599', 'MED-4071', 'MED-4041', 'MED-3852', 'MED-1119', 'MED-1417', 'MED-3310', 'MED-3289']","[327.92591195315515, 172.29662622724248, 157.52424887147345, 141.72557021946443, 122.91853525944843, 90.36113518969721, 90.36113518969721, 78.83459274345745, 72.64413750685402, 72.64413750685402]",0.8818275824205823
PLAIN-22,"['MED-2824', 'MED-111', 'MED-3000', 'MED-4156', 'MED-4155', 'MED-1820', 'MED-702', 'MED-4899', 'MED-1119', 'MED-3528']","[381.60319724053943, 381.60319724053943, 250.7561816768824, 197.93522416087168, 197.93522416087168, 180.57595889180286, 140.14824198913306, 137.7682487172209, 134.39699588745236, 119.73204213123337]",0.9108620785860431
PLAIN-23,"['MED-2629', 'MED-2650', 'MED-2630', 'MED-2651', 'MED-118', 'MED-117', 'MED-2917', 'MED-1570', 'MED-4490', 'MED-4899']","[390.3742370698156, 390.3742370698156, 339.2177909451519, 339.2177909451519, 339.2177909451519, 339.2177909451519, 325.727569439301, 236.9949395758271, 163.59331094894907, 160.5169812735892]",0.7987205704033662
PLAIN-24,"['MED-2650', 'MED-2629', 'MED-2623', 'MED-128', 'MED-2640', 'MED-2485', 'MED-1769', 'MED-1272', 'MED-4264', 'MED-3659']","[313.777984104475, 313.777984104475, 258.87639287864704, 185.65185692122222, 130.97686517372998, 130.97686517372998, 120.10335068966397, 95.30114213196705, 85.41007143258102, 79.7377929446524]",0.9233605699082607
PLAIN-25,"['MED-2668', 'MED-133', 'MED-2670', 'MED-138', 'MED-1435', 'MED-1500', 'MED-991', 'MED-3179', 'MED-5067', 'MED-3945', 'MED-3044']","[449.4062185124893, 410.4864731612467, 271.93007745680023, 271.93007745680023, 243.63342735961245, 224.48736225773396, 223.9011412079966, 214.26478553813573, 171.3604107455519, 139.44520799900943, 91.76977943083632]",0.9075728601899222
PLAIN-26,"['MED-141', 'MED-3499', 'MED-4205', 'MED-5110', 'MED-2425', 'MED-4451', 'MED-4746', 'MED-4355', 'MED-5075', 'MED-2074', 'MED-38']","[233.74796261939625, 183.37121614213999, 170.10109477644514, 151.91433587634347, 146.85565445156897, 146.85565445156897, 140.64228772933603, 101.34000395282011, 100.95029890437166, 61.247851030412235, 52.28071342806418]",0.9569678570421633
PLAIN-27,"['MED-145', 'MED-2677', 'MED-144', 'MED-146', 'MED-4472', 'MED-317', 'MED-3046', 'MED-1417', 'MED-558', 'MED-3633', 'MED-1442']","[561.7435868529915, 547.1002671419573, 547.1002671419573, 321.89547141843946, 306.15631550420153, 256.421292463684, 256.421292463684, 178.43841554363888, 168.3233221550745, 157.98397675520818, 125.75538139328417]",0.9069806889331804
PLAIN-28,"['MED-150', 'MED-889', 'MED-4524', 'MED-2230', 'MED-4149', 'MED-2188', 'MED-1783', 'MED-1019', 'MED-4676', 'MED-4490', 'MED-2284']","[304.04857515958656, 267.96523356119377, 238.75332687586598, 208.4785987673881, 208.4785987673881, 175.20948135778022, 110.43577549867726, 109.0148163693226, 94.236276747633, 90.25234470503244, 89.74373692602606]",0.9446482272868858
PLAIN-29,"['MED-154', 'MED-5083', 'MED-2957', 'MED-2948', 'MED-5084', 'MED-4203', 'MED-152', 'MED-1783', 'MED-708', 'MED-547']","[288.34568317869815, 231.74797167512833, 230.74081737908452, 230.74081737908452, 196.42993775907448, 184.0075600103213, 179.06334409020087, 127.78939442119623, 111.93338146605475, 68.11310192322067]",0.9139073745487107
PLAIN-31,"['MED-160', 'MED-2714', 'MED-161', 'MED-4811', 'MED-5370', 'MED-2618', 'MED-438', 'MED-895', 'MED-723', 'MED-855', 'MED-2206']","[548.6082856037262, 346.0285864893858, 305.3717493067233, 194.33315329411153, 180.08910023986115, 165.49768224833554, 159.43648873290036, 124.24041885963429, 82.98817959142757, 64.27530728570308, 55.84713466502778]",0.9227616477471448
PLAIN-32,"['MED-963', 'MED-4429', 'MED-3187', 'MED-4175', 'MED-1770', 'MED-4675', 'MED-1573', 'MED-4362', 'MED-2074', 'MED-2068']","[432.20873791307366, 401.140094696697, 309.2973017735634, 286.93671309678115, 185.24172369319348, 182.28081460104195, 145.33037399123103, 106.04064589426054, 95.69892423746677, 71.79368696027194]",0.9592572932555978
PLAIN-33,"['MED-2717', 'MED-168', 'MED-4264', 'MED-1987', 'MED-4966', 'MED-3635', 'MED-5105', 'MED-4198', 'MED-4127', 'MED-2074']","[299.4110174999407, 197.5440683868283, 98.11115696645408, 94.2305192590824, 82.15902568642863, 77.01422629886794, 76.2471366016951, 69.93657982672354, 65.21845650828661, 60.04086229468373]",0.9570559625743367
PLAIN-34,"['MED-2725', 'MED-1488', 'MED-1958', 'MED-1811', 'MED-3658', 'MED-4529', 'MED-4533', 'MED-4965', 'MED-4969', 'MED-4362', 'MED-4664']","[582.9782975823045, 180.32956648531447, 135.81268586567356, 134.49293650027744, 130.4421790599539, 99.51412104410443, 93.56498229662556, 85.6435220951485, 85.6435220951485, 85.6435220951485, 81.91661004473791]",0.8833727591993222
PLAIN-35,"['MED-179', 'MED-2745', 'MED-2735', 'MED-180', 'MED-2733', 'MED-4426', 'MED-7', 'MED-740', 'MED-5109', 'MED-4362']","[511.1454107307056, 511.1454107307056, 511.1454107307056, 370.33685323785414, 370.33685323785414, 211.53113537322034, 173.08626248395277, 126.26211341218352, 126.26211341218352, 99.60004746218414]",0.8191416043414044
PLAIN-36,"['MED-2743', 'MED-4426', 'MED-733', 'MED-4427', 'MED-4526', 'MED-4332', 'MED-4959', 'MED-4489', 'MED-1289', 'MED-4746']","[561.9778298381049, 206.10545770186076, 169.94212074493345, 165.68351020403057, 141.89479902727223, 131.11117958577836, 117.75152839285288, 90.70998904920211, 66.67198012694992, 66.63797649996852]",0.9522568129597909
PLAIN-37,"['MED-185', 'MED-1144', 'MED-2650', 'MED-4455', 'MED-855', 'MED-4959', 'MED-559', 'MED-853', 'MED-1570', 'MED-1272']","[244.82888084134737, 138.2056460013612, 114.30111493880685, 76.05769642773905, 60.891810981880994, 56.94659391652208, 54.498842248936235, 49.65119290633019, 39.15601993372718, 35.79814928195888]",0.9588861358196064
PLAIN-38,"['MED-2750', 'MED-839', 'MED-2402', 'MED-5099', 'MED-4959', 'MED-4490', 'MED-2640', 'MED-4839', 'MED-1987', 'MED-1267']","[292.5626322535947, 236.59939203989387, 230.23185002339397, 183.3264439935666, 140.21120145248454, 135.72833912073253, 123.46207888963727, 110.5547155830018, 108.359008889584, 103.15870601573624]",0.9311710896314338
PLAIN-40,"['MED-2758', 'MED-4925', 'MED-4873', 'MED-1119', 'MED-3852', 'MED-4716', 'MED-4198', 'MED-3019', 'MED-4676', 'MED-4362', 'MED-4965']","[386.21513776735577, 385.6369867556839, 179.72809742095305, 111.01437973706233, 111.01437973706233, 107.3724289156529, 92.1910991070202, 90.2857099316058, 89.69709300575832, 87.64730587862935, 87.64730587862935]",0.9299740154098521
PLAIN-41,"['MED-1713', 'MED-2284', 'MED-4598', 'MED-4673', 'MED-4806', 'MED-5281', 'MED-2839', 'MED-113', 'MED-5343', 'MED-4676', 'MED-3091']","[176.58800658669668, 167.77255797718416, 118.40282680467939, 118.40282680467939, 94.37331007139981, 79.49369517025661, 74.93204851149616, 68.68952855833824, 62.90045649887182, 45.20486251126564, 42.75826418426339]",0.9285104188158209
PLAIN-42,"['MED-1047', 'MED-2295', 'MED-2432', 'MED-4018', 'MED-4443', 'MED-3077', 'MED-1216', 'MED-1570', 'MED-5343', 'MED-4966']","[212.35515949649346, 187.24701100416848, 182.59628206467764, 164.16000695816606, 118.1773789449974, 115.91517520252222, 98.01336124023747, 87.93857248375359, 85.33278826408446, 82.46034073639665]",0.9361635094407705
PLAIN-43,"['MED-204', 'MED-202', 'MED-904', 'MED-4238', 'MED-4899', 'MED-3075', 'MED-2055', 'MED-4399', 'MED-2054', 'MED-1820', 'MED-5108']","[452.38869814831133, 413.550850326465, 248.62521325040512, 246.43004558535958, 219.51717512237602, 184.03692184990933, 153.1126176200132, 139.7753295475605, 139.54180527752666, 138.94660868955825, 131.9997357069631]",0.926589863284881
PLAIN-44,"['MED-5000', 'MED-113', 'MED-2200', 'MED-4838', 'MED-872', 'MED-4529', 'MED-2068', 'MED-1028', 'MED-4533', 'MED-4123', 'MED-4091']","[409.11458497344637, 392.77439205254944, 206.03066519462502, 171.95033571025962, 113.82023924804291, 112.51590441179498, 93.39509058623256, 91.93567797078035, 89.80878808572622, 89.57331607855288, 84.15983459450622]",0.9217158091976524
PLAIN-46,"['MED-5137', 'MED-2782', 'MED-2781', 'MED-52', 'MED-1159', 'MED-4747', 'MED-5084', 'MED-727', 'MED-4198', 'MED-4746', 'MED-4660']","[317.9408106022513, 190.45418303103568, 135.40378210022396, 103.47073877797965, 103.47073877797965, 102.93155046036706, 99.51999194731076, 97.33783910707176, 95.8375392536123, 87.14038969633955, 62.607603230273185]",0.9158723240057585
PLAIN-47,"['MED-223', 'MED-226', 'MED-224', 'MED-2781', 'MED-4746', 'MED-5110', 'MED-956', 'MED-438', 'MED-4676', 'MED-855']","[423.4277745136425, 356.70618024119847, 182.09000150107263, 127.490775204777, 98.55959920513756, 92.71709706053609, 91.81116533580085, 89.6001969669063, 88.3682892901293, 86.35714076680658]",0.95347751298529
PLAIN-49,"['MED-2314', 'MED-228', 'MED-1947', 'MED-2781', 'MED-2281', 'MED-4844', 'MED-3806', 'MED-3052', 'MED-3039', 'MED-3602']","[392.8016974680378, 376.2479624750533, 274.5175893215068, 209.06437351122437, 173.6584843486961, 126.137594396198, 89.06495132386378, 85.13185431885313, 85.13185431885313, 73.88037787395933]",0.8955811376970905
PLAIN-50,"['MED-231', 'MED-5000', 'MED-4320', 'MED-2699', 'MED-2948', 'MED-3602', 'MED-739', 'MED-5084', 'MED-4529', 'MED-1769']","[515.1952580746429, 278.13762481048053, 160.7044347476104, 149.64899382165507, 122.84830495461105, 103.08649234797326, 96.12595886390858, 90.43553361627968, 62.751444552330305, 60.894363084789276]",0.9634645957738817
PLAIN-51,"['MED-233', 'MED-231', 'MED-760', 'MED-4346', 'MED-4320', 'MED-4523', 'MED-5084', 'MED-1028', 'MED-2263', 'MED-4577']","[517.4643332613387, 517.4643332613387, 307.46540290972985, 251.10692046149808, 196.06600697320332, 151.08312307617967, 148.58719089589806, 100.64494801235551, 99.7352790558684, 98.85048311012288]",0.9203725609806802
PLAIN-52,"['MED-3575', 'MED-1801', 'MED-4355', 'MED-3384', 'MED-4362', 'MED-4969', 'MED-740', 'MED-5109', 'MED-4489', 'MED-855', 'MED-3633']","[445.2281893374778, 206.31902157629028, 177.83392673363863, 163.5534039173572, 130.60770294772982, 130.60770294772982, 105.09804722752291, 105.09804722752291, 90.23488470841477, 67.00440235607047, 66.22811410959724]",0.9135004311519307
PLAIN-53,"['MED-2878', 'MED-2280', 'MED-2922', 'MED-1774', 'MED-1029', 'MED-2617', 'MED-4370', 'MED-4965', 'MED-855', 'MED-1570']","[229.48571119474772, 147.32649620731658, 89.61118150097113, 79.74334313970911, 75.34746979870674, 75.33925724247668, 74.14955203813777, 62.175639915099104, 54.52096489702038, 50.30073741698064]",0.9494223033520116
PLAIN-54,"['MED-2880', 'MED-2280', 'MED-4497', 'MED-4577', 'MED-3640', 'MED-3743', 'MED-2924', 'MED-4501', 'MED-4500', 'MED-1769']","[352.5650058840401, 133.3573595899872, 133.2525449331355, 132.90757562581834, 118.64315203412268, 118.04789435132912, 110.40580701100302, 97.19550004897762, 97.19550004897762, 61.36979224969547]",0.9358479326108292
PLAIN-55,"['MED-2862', 'MED-2869', 'MED-2889', 'MED-4712', 'MED-3640', 'MED-4500', 'MED-3740', 'MED-3743', 'MED-5142', 'MED-4675', 'MED-4198']","[468.32471205090053, 363.30711109131425, 287.77131869996504, 227.8014207269428, 170.24390364732514, 163.3660043310153, 145.94913648627616, 145.94913648627616, 82.92765616967537, 74.2624156693101, 67.87260760358237]",0.9383301281957196
PLAIN-56,"['MED-2897', 'MED-4384', 'MED-2901', 'MED-2899', 'MED-2094', 'MED-5172', 'MED-3475', 'MED-3354', 'MED-3710', 'MED-4811']","[388.9912173190351, 388.9912173190351, 211.1612731539426, 183.20788833692308, 155.89755238647794, 132.7145910727625, 123.39782278016082, 107.64401039491709, 98.56165622906596, 80.54307138589111]",0.9318133744752342
PLAIN-57,"['MED-5097', 'MED-4733', 'MED-4531', 'MED-1267', 'MED-7', 'MED-4966', 'MED-4839', 'MED-2661', 'MED-2485', 'MED-2640']","[329.9913938466464, 294.91788800462376, 163.79094772869908, 142.0358601510404, 137.51718946681484, 128.7173071170739, 125.66392078487328, 125.39458917103464, 125.39458917103464, 125.39458917103464]",0.886653906740244
PLAIN-58,"['MED-3465', 'MED-2746', 'MED-2280', 'MED-4859', 'MED-1720', 'MED-5071', 'MED-1333', 'MED-3945', 'MED-5109', 'MED-4399']","[526.2000183816243, 167.07382517318342, 159.7079666843161, 154.6097972781213, 151.90193126747116, 146.9179478791233, 139.45824983563392, 116.94837559031343, 101.53334865812339, 91.37986065596536]",0.966268321314206
PLAIN-59,"['MED-2939', 'MED-5133', 'MED-1663', 'MED-5142', 'MED-522', 'MED-5216', 'MED-1828', 'MED-557', 'MED-5221', 'MED-1119', 'MED-1769']","[288.6189734357018, 158.88840503667578, 142.63042981409347, 139.36901090088045, 125.97088175758245, 115.11831401030875, 106.3002523308087, 101.91382682495062, 89.91461736036781, 85.63104538357815, 58.88865057873313]",0.9229380944294754
PLAIN-60,"['MED-2943', 'MED-275', 'MED-5335', 'MED-1207', 'MED-5133', 'MED-1958', 'MED-5248', 'MED-1307', 'MED-4675', 'MED-4198']","[298.5736287632051, 298.5736287632051, 169.7907349742227, 127.93405268828694, 98.1752740442826, 97.79531319074887, 95.68387069504438, 95.57391005454456, 91.8358374752544, 84.64656675009888]",0.9317075841542682
PLAIN-61,"['MED-279', 'MED-4149', 'MED-2230', 'MED-4091', 'MED-2683', 'MED-4944', 'MED-2088', 'MED-695', 'MED-2206', 'MED-4959']","[485.1752819734207, 261.3827431909158, 261.3827431909158, 253.83063430383967, 236.80756370749123, 176.83601663542814, 174.2574244544507, 174.2574244544507, 111.18835139835299, 103.12408493164027]",0.9276606319501538
PLAIN-63,"['MED-3734', 'MED-5084', 'MED-3946', 'MED-3725', 'MED-148', 'MED-2957', 'MED-1783', 'MED-866', 'MED-4660', 'MED-1028']","[231.4889174450985, 209.50903056741308, 209.45811875210413, 207.5904342478603, 189.32262768128612, 178.17163745462614, 111.86183372613802, 60.67447372782242, 54.76550577949875, 54.64574163101182]",0.9562395945062886
PLAIN-64,"['MED-522', 'MED-4203', 'MED-4149', 'MED-2230', 'MED-4091', 'MED-2686', 'MED-2491', 'MED-49', 'MED-855', 'MED-4392', 'MED-1570']","[309.1037444130103, 265.4695702958182, 258.48014998059085, 258.48014998059085, 252.78256960551533, 224.48761415509392, 139.27429921903396, 139.27429921903396, 95.6088143932233, 93.70842993666929, 85.8925221389909]",0.901821688088136
PLAIN-65,"['MED-286', 'MED-2973', 'MED-4104', 'MED-1070', 'MED-1987', 'MED-1020', 'MED-1019', 'MED-4676', 'MED-2009', 'MED-4198']","[189.60985072834188, 189.60985072834188, 111.90760515136759, 104.40249101214117, 85.34146286901392, 83.47567980377212, 76.39355885514867, 71.618673417765, 66.72431823148824, 38.86549677043211]",0.9229567881769566
PLAIN-66,"['MED-2098', 'MED-2201', 'MED-4716', 'MED-4198', 'MED-4916', 'MED-2745', 'MED-4660', 'MED-4959', 'MED-4328', 'MED-4392']","[270.47767410882227, 173.87602355517856, 140.42202691270657, 117.24329302938469, 103.62616762502373, 91.14295177596597, 76.94676993296267, 74.03905848985124, 65.85607542783258, 60.894944666664315]",0.9612666133152679
PLAIN-67,"['MED-2985', 'MED-2981', 'MED-869', 'MED-2990', 'MED-293', 'MED-1337', 'MED-92', 'MED-4746', 'MED-4139', 'MED-2281', 'MED-4198']","[414.769790298488, 255.4423872122199, 191.16305240327935, 184.75963758545, 184.75963758545, 145.56260422200862, 141.7161435483864, 83.92315792726389, 81.97633922647195, 81.4862952175788, 75.80840543034185]",0.8996582069420749
PLAIN-68,"['MED-2991', 'MED-3074', 'MED-3089', 'MED-5188', 'MED-1633', 'MED-4746', 'MED-5110', 'MED-3603', 'MED-2468', 'MED-38', 'MED-4489']","[432.78426872067297, 199.08975063098507, 184.11793188601376, 162.00042639865342, 157.1125951724705, 155.65214547413132, 124.64349108006537, 69.24964989464138, 61.52735635151411, 61.52735635151411, 41.29906617640418]",0.9194602469295875
PLAIN-69,"['MED-2994', 'MED-299', 'MED-3382', 'MED-480', 'MED-1108', 'MED-4472', 'MED-264', 'MED-895', 'MED-2206', 'MED-855']","[220.1697886870065, 220.1697886870065, 95.65608411536023, 95.65608411536023, 91.78417237063972, 89.57167697097647, 89.18602647507221, 78.75157266578488, 52.347467797767194, 36.27276726699173]",0.9155964095683277
PLAIN-70,"['MED-1188', 'MED-1190', 'MED-1028', 'MED-965', 'MED-5248', 'MED-1417', 'MED-855', 'MED-4676', 'MED-736', 'MED-4876']","[238.77486535774145, 192.6226788212128, 145.0295691817684, 141.77461836185438, 109.14701434553284, 106.34694763178321, 104.93870993037552, 89.07103267913737, 89.05154110507141, 87.83282662170446]",0.9386441295185393
PLAIN-71,"['MED-4609', 'MED-2111', 'MED-4676', 'MED-4198', 'MED-4956', 'MED-1119', 'MED-4437', 'MED-1570', 'MED-4123', 'MED-4127', 'MED-4746']","[213.54843167267222, 202.77571525741243, 105.00815722125876, 91.9413315448575, 77.50883999704257, 75.98022971832967, 74.29310161103227, 68.50335677020574, 68.13256371438418, 68.13256371438418, 64.89255578981836]",0.926333066836495
PLAIN-72,"['MED-5099', 'MED-310', 'MED-1502', 'MED-4739', 'MED-4737', 'MED-1289', 'MED-4531', 'MED-383', 'MED-4490', 'MED-1769']","[345.7730015838449, 303.6256548616155, 188.42574980636942, 168.40068906542697, 168.40068906542697, 156.2241702138673, 146.5825889590689, 122.96556964631134, 93.74943589481241, 77.04411779893924]",0.9252455685383155
PLAIN-73,"['MED-308', 'MED-3023', 'MED-5097', 'MED-4737', 'MED-4739', 'MED-4531', 'MED-2110', 'MED-4811', 'MED-4951', 'MED-1769']","[368.6850050246441, 368.6850050246441, 244.26322621482583, 130.45912489715607, 130.45912489715607, 126.23000633507425, 76.87390081725047, 71.69100403814538, 49.82887004296212, 49.82887004296212]",0.8777497652525248
PLAIN-74,"['MED-3050', 'MED-311', 'MED-3055', 'MED-322', 'MED-3042', 'MED-313', 'MED-2281', 'MED-3177', 'MED-4198', 'MED-1442']","[369.2547746639592, 369.2547746639592, 335.7903681112504, 335.7903681112504, 335.7903681112504, 334.0345539216569, 119.83198349030614, 119.13688717694721, 110.9321657327157, 107.29594826038546]",0.8582832909587021
PLAIN-75,"['MED-3055', 'MED-313', 'MED-3043', 'MED-316', 'MED-3044', 'MED-1108', 'MED-2176', 'MED-620', 'MED-4198', 'MED-2206']","[200.49853119005883, 199.0502221935085, 142.7006445021355, 90.83753138038507, 90.83753138038507, 79.23040783019587, 59.80761049639212, 48.51119567467466, 44.64642858490466, 37.792311452937014]",0.9295789551678284
PLAIN-76,"['MED-3092', 'MED-3063', 'MED-3087', 'MED-3599', 'MED-1168', 'MED-1178', 'MED-4811', 'MED-1337', 'MED-4531', 'MED-4328', 'MED-5222']","[293.7810591863679, 108.88186126017995, 108.88186126017995, 95.65141229187796, 85.10450000179435, 85.10450000179435, 73.82591915606758, 69.20028113738285, 67.0965493105759, 61.0950073881147, 56.28672010049961]",0.9212382284477639
PLAIN-77,"['MED-3079', 'MED-3095', 'MED-3071', 'MED-5110', 'MED-4969', 'MED-4362', 'MED-5109', 'MED-740', 'MED-4746', 'MED-855']","[391.06115996528627, 391.06115996528627, 391.06115996528627, 90.76963837318077, 80.68479321906605, 80.68479321906605, 75.97207669566667, 75.97207669566667, 70.46847853174667, 41.938565169391424]",0.808934511335633
PLAIN-78,"['MED-334', 'MED-81', 'MED-4317', 'MED-2526', 'MED-4615', 'MED-4490', 'MED-426', 'MED-3247', 'MED-1731', 'MED-855', 'MED-4915']","[421.1011064568764, 207.5636405282521, 202.57319340424843, 187.9723574971085, 187.9723574971085, 123.55214755834, 103.4519001134048, 103.4519001134048, 97.0041710005017, 88.71428715514577, 88.04875752280475]",0.906349245440407
