query,ranking,scores,Diversity@10
PLAIN-19,"['MED-4880', 'MED-1662', 'MED-1516', 'MED-1692', 'MED-1648', 'MED-5248', 'MED-4676', 'MED-4675', 'MED-317', 'MED-5201', 'MED-5142']","[411.5629022692907, 212.94856336495243, 169.91902625734775, 162.3156495261668, 152.11585480723863, 125.92643189738907, 125.53801594679621, 125.53801594679621, 108.3121346090939, 90.14488202378418, 85.52343677218539]",0.9360767761271691
PLAIN-20,"['MED-106', 'MED-1095', 'MED-2082', 'MED-2162', 'MED-4118', 'MED-1573', 'MED-4427', 'MED-4489', 'MED-2263', 'MED-5108', 'MED-1731']","[416.86856115238345, 160.5397979292535, 160.5397979292535, 146.3206949361588, 91.6276209512044, 86.78700813990757, 86.24262245683572, 86.14377710283739, 83.93037368021871, 76.62887722214747, 74.03724547174653]",0.9093842900499911
PLAIN-21,"['MED-2606', 'MED-107', 'MED-4040', 'MED-1599', 'MED-3633', 'MED-851', 'MED-2089', 'MED-2679', 'MED-3852', 'MED-3310']","[327.92591195315515, 327.92591195315515, 174.77653453321213, 157.52424887147345, 125.41036798821233, 124.15487525022287, 98.72131153952893, 93.94277817581975, 90.36113518969721, 72.64413750685402]",0.9057707761670163
PLAIN-22,"['MED-2824', 'MED-3000', 'MED-1811', 'MED-4156', 'MED-4155', 'MED-1820', 'MED-2492', 'MED-2468', 'MED-38', 'MED-3528']","[381.60319724053943, 250.7561816768824, 217.1790224938727, 197.93522416087168, 197.93522416087168, 180.57595889180286, 168.7988765689738, 122.96304008693784, 122.96304008693784, 119.73204213123337]",0.9241725730854173
PLAIN-23,"['MED-2629', 'MED-2630', 'MED-2651', 'MED-1763', 'MED-1583', 'MED-1570', 'MED-2087', 'MED-4490', 'MED-4899', 'MED-3087']","[390.3742370698156, 339.2177909451519, 339.2177909451519, 252.38121160817062, 252.38121160817062, 236.9949395758271, 236.3290726452061, 163.59331094894907, 160.5169812735892, 149.12619096453687]",0.9085574005210287
PLAIN-24,"['MED-2650', 'MED-2623', 'MED-2465', 'MED-128', 'MED-2640', 'MED-1769', 'MED-2059', 'MED-1272', 'MED-2086', 'MED-4264', 'MED-335']","[313.777984104475, 258.87639287864704, 258.87639287864704, 185.65185692122222, 130.97686517372998, 120.10335068966397, 110.26103030835564, 95.30114213196705, 86.49572429683106, 85.41007143258102, 84.97458860955626]",0.9424682031394778
PLAIN-25,"['MED-2668', 'MED-137', 'MED-133', 'MED-1500', 'MED-3179', 'MED-5067', 'MED-310', 'MED-3020', 'MED-3945', 'MED-4198']","[449.4062185124893, 449.4062185124893, 410.4864731612467, 224.48736225773396, 214.26478553813573, 171.3604107455519, 148.89333086377775, 148.89333086377775, 139.44520799900943, 92.22756378287976]",0.8986778551824435
PLAIN-26,"['MED-141', 'MED-335', 'MED-3499', 'MED-1762', 'MED-577', 'MED-4205', 'MED-1570', 'MED-4660', 'MED-38', 'MED-2640', 'MED-4531']","[233.74796261939625, 183.79180855382182, 183.37121614213999, 180.17094477698373, 179.1820914969169, 170.10109477644514, 59.334437374770815, 52.84361199270017, 52.28071342806418, 48.85662049618816, 37.166533489054494]",0.9771853026798669
PLAIN-27,"['MED-145', 'MED-2677', 'MED-2237', 'MED-146', 'MED-4472', 'MED-1417', 'MED-558', 'MED-3044', 'MED-1442', 'MED-1570']","[561.7435868529915, 547.1002671419573, 383.25265772433, 321.89547141843946, 306.15631550420153, 178.43841554363888, 168.3233221550745, 130.33343131048545, 125.75538139328417, 105.2101771691167]",0.9534174944915239
PLAIN-28,"['MED-150', 'MED-2703', 'MED-151', 'MED-889', 'MED-4350', 'MED-4524', 'MED-2188', 'MED-1783', 'MED-1019', 'MED-4676']","[304.04857515958656, 304.04857515958656, 274.08374305634646, 267.96523356119377, 267.96523356119377, 238.75332687586598, 175.20948135778022, 110.43577549867726, 109.0148163693226, 94.236276747633]",0.9217321109246749
PLAIN-29,"['MED-154', 'MED-2693', 'MED-2680', 'MED-5083', 'MED-2957', 'MED-2948', 'MED-5084', 'MED-3943', 'MED-1783', 'MED-4198']","[288.34568317869815, 288.34568317869815, 288.34568317869815, 231.74797167512833, 230.74081737908452, 230.74081737908452, 196.42993775907448, 163.49733158797923, 127.78939442119623, 64.36118894690505]",0.8644296602511186
PLAIN-31,"['MED-160', 'MED-2714', 'MED-161', 'MED-4811', 'MED-3460', 'MED-2618', 'MED-438', 'MED-895', 'MED-855', 'MED-2206']","[548.6082856037262, 346.0285864893858, 305.3717493067233, 194.33315329411153, 191.2335937064817, 165.49768224833554, 159.43648873290036, 124.24041885963429, 64.27530728570308, 55.84713466502778]",0.9390022182015589
PLAIN-32,"['MED-963', 'MED-4429', 'MED-4175', 'MED-3654', 'MED-175', 'MED-1770', 'MED-4675', 'MED-5335', 'MED-2206', 'MED-4660']","[432.20873791307366, 401.140094696697, 286.93671309678115, 200.3943681455715, 197.40379387715134, 185.24172369319348, 182.28081460104195, 114.36523180059665, 97.61156960460028, 70.79335303494955]",0.9695392887694747
PLAIN-33,"['MED-2717', 'MED-168', 'MED-4728', 'MED-1237', 'MED-1065', 'MED-1987', 'MED-3635', 'MED-5105', 'MED-4198', 'MED-2074']","[299.4110174999407, 197.5440683868283, 124.14564627003367, 122.01907836188204, 122.01907836188204, 94.2305192590824, 77.01422629886794, 76.2471366016951, 69.93657982672354, 60.04086229468373]",0.9476868912469949
PLAIN-34,"['MED-2725', 'MED-4965', 'MED-4969', 'MED-4664', 'MED-2089', 'MED-855', 'MED-4746', 'MED-4660', 'MED-4523', 'MED-2965', 'MED-4399']","[582.9782975823045, 85.6435220951485, 85.6435220951485, 81.91661004473791, 73.04302710314313, 70.25080350461324, 67.3748885295258, 62.37975813639042, 60.01254837682058, 60.01254837682058, 55.508277571668884]",0.9383404731008481
PLAIN-35,"['MED-179', 'MED-180', 'MED-1801', 'MED-1255', 'MED-4426', 'MED-335', 'MED-3061', 'MED-3085', 'MED-3073', 'MED-3065']","[511.1454107307056, 370.33685323785414, 224.76675133179953, 224.76675133179953, 211.53113537322034, 173.8654572281848, 118.00872958169829, 118.00872958169829, 118.00872958169829, 114.74261043352385]",0.8759481406615909
PLAIN-36,"['MED-2743', 'MED-2745', 'MED-1801', 'MED-733', 'MED-1573', 'MED-4526', 'MED-5109', 'MED-4959', 'MED-5108', 'MED-1570']","[561.9778298381049, 399.5901685946678, 265.48268829937837, 169.94212074493345, 160.1108000683942, 141.89479902727223, 123.98477437305755, 117.75152839285288, 77.93964820920056, 70.66829181577677]",0.9387418905013561
PLAIN-37,"['MED-185', 'MED-1148', 'MED-52', 'MED-1160', 'MED-4455', 'MED-855', 'MED-4959', 'MED-559', 'MED-853', 'MED-1272']","[244.82888084134737, 121.93145053021009, 118.15127638429385, 104.07600497484768, 76.05769642773905, 60.891810981880994, 56.94659391652208, 54.498842248936235, 49.65119290633019, 35.79814928195888]",0.9640617987971892
PLAIN-38,"['MED-2750', 'MED-839', 'MED-4114', 'MED-188', 'MED-1573', 'MED-4490', 'MED-2640', 'MED-1267', 'MED-1769', 'MED-4951', 'MED-4881']","[292.5626322535947, 236.59939203989387, 163.7060593870808, 157.87187640151595, 151.5447369814201, 135.72833912073253, 123.46207888963727, 103.15870601573624, 101.28316844285547, 101.28316844285547, 69.49726766942008]",0.9331488711412328
PLAIN-40,"['MED-2758', 'MED-4925', 'MED-4873', 'MED-921', 'MED-904', 'MED-1119', 'MED-3852', 'MED-4716', 'MED-3019', 'MED-3002', 'MED-4676']","[386.21513776735577, 385.6369867556839, 179.72809742095305, 153.80838655365685, 139.0522318386671, 111.01437973706233, 111.01437973706233, 107.3724289156529, 90.2857099316058, 90.2857099316058, 89.69709300575832]",0.9006900270254865
PLAIN-41,"['MED-1713', 'MED-2284', 'MED-5299', 'MED-4598', 'MED-4673', 'MED-4597', 'MED-4806', 'MED-5281', 'MED-3091', 'MED-1270']","[176.58800658669668, 167.77255797718416, 133.31474915613194, 118.40282680467939, 118.40282680467939, 118.40282680467939, 94.37331007139981, 79.49369517025661, 42.75826418426339, 41.996558344909374]",0.8799959086468496
PLAIN-42,"['MED-1047', 'MED-2295', 'MED-2432', 'MED-2924', 'MED-198', 'MED-2541', 'MED-1987', 'MED-1270', 'MED-4966', 'MED-1482']","[212.35515949649346, 187.24701100416848, 182.59628206467764, 163.8488791550849, 148.06209864880475, 117.0265767525205, 94.71796036183171, 83.90122414594877, 82.46034073639665, 81.42843106549785]",0.9429975087998868
PLAIN-43,"['MED-204', 'MED-2774', 'MED-202', 'MED-2771', 'MED-904', 'MED-1595', 'MED-2054', 'MED-1820', 'MED-5108', 'MED-4664']","[452.38869814831133, 452.38869814831133, 413.550850326465, 413.550850326465, 248.62521325040512, 234.11435009886256, 139.54180527752666, 138.94660868955825, 131.9997357069631, 122.56216506046573]",0.8791081675694279
PLAIN-44,"['MED-5000', 'MED-2200', 'MED-2186', 'MED-4838', 'MED-1947', 'MED-336', 'MED-3068', 'MED-855', 'MED-2068', 'MED-4091']","[409.11458497344637, 206.03066519462502, 206.03066519462502, 171.95033571025962, 167.61494338571515, 116.68516102771774, 116.68516102771774, 93.8590427291359, 93.39509058623256, 84.15983459450622]",0.9020443078453168
PLAIN-46,"['MED-5137', 'MED-2782', 'MED-2781', 'MED-52', 'MED-4747', 'MED-5084', 'MED-4198', 'MED-4437', 'MED-4746', 'MED-1853', 'MED-4660']","[317.9408106022513, 190.45418303103568, 135.40378210022396, 103.47073877797965, 102.93155046036706, 99.51999194731076, 95.8375392536123, 95.26691930622746, 87.14038969633955, 73.1866475724756, 62.607603230273185]",0.9573960817337882
PLAIN-47,"['MED-223', 'MED-226', 'MED-224', 'MED-2804', 'MED-2266', 'MED-4844', 'MED-2094', 'MED-2781', 'MED-956', 'MED-4676', 'MED-4675']","[423.4277745136425, 356.70618024119847, 182.09000150107263, 182.09000150107263, 160.62046675955222, 156.21443992757185, 154.50886780365673, 127.490775204777, 91.81116533580085, 88.3682892901293, 88.3682892901293]",0.9137610924405654
PLAIN-49,"['MED-2314', 'MED-1947', 'MED-2781', 'MED-1123', 'MED-4844', 'MED-4868', 'MED-1028', 'MED-5303', 'MED-3052', 'MED-933', 'MED-3602']","[392.8016974680378, 274.5175893215068, 209.06437351122437, 164.14767747374114, 126.137594396198, 119.73954651383183, 112.13578714654432, 105.72068512267971, 85.13185431885313, 74.15197019503876, 73.88037787395933]",0.9230183314253093
PLAIN-50,"['MED-231', 'MED-4320', 'MED-2322', 'MED-1788', 'MED-739', 'MED-4667', 'MED-5084', 'MED-2055', 'MED-239', 'MED-4921', 'MED-4529']","[515.1952580746429, 160.7044347476104, 111.4684129634765, 98.44311592181894, 96.12595886390858, 96.12595886390858, 90.43553361627968, 74.76927839234854, 69.60567937169998, 63.62836059073332, 62.751444552330305]",0.9384134732870185
PLAIN-51,"['MED-233', 'MED-760', 'MED-4320', 'MED-2281', 'MED-3503', 'MED-4523', 'MED-2957', 'MED-956', 'MED-1810', 'MED-4675', 'MED-4676']","[517.4643332613387, 307.46540290972985, 196.06600697320332, 163.49757058046958, 158.71777983774288, 151.08312307617967, 151.08312307617967, 134.70758554021347, 123.58527641185384, 108.68210090974296, 108.68210090974296]",0.9544047042152597
PLAIN-52,"['MED-3575', 'MED-3887', 'MED-595', 'MED-2834', 'MED-1801', 'MED-4355', 'MED-3384', 'MED-721', 'MED-4362', 'MED-733', 'MED-4489']","[445.2281893374778, 261.192133350464, 261.192133350464, 261.192133350464, 206.31902157629028, 177.83392673363863, 163.5534039173572, 153.28420619867998, 130.60770294772982, 125.80574856441078, 90.23488470841477]",0.8990898525263822
PLAIN-53,"['MED-2878', 'MED-2280', 'MED-3397', 'MED-1774', 'MED-1029', 'MED-2617', 'MED-4370', 'MED-4367', 'MED-4540', 'MED-1570']","[229.48571119474772, 147.32649620731658, 107.49308790630516, 79.74334313970911, 75.34746979870674, 75.33925724247668, 74.14955203813777, 74.14955203813777, 72.47969012102055, 50.30073741698064]",0.9307120407932791
PLAIN-54,"['MED-2880', 'MED-2194', 'MED-887', 'MED-4385', 'MED-2280', 'MED-4497', 'MED-4577', 'MED-3640', 'MED-3743', 'MED-2924']","[352.5650058840401, 253.6502365302663, 230.79818791088215, 162.36215516498984, 133.3573595899872, 133.2525449331355, 132.90757562581834, 118.64315203412268, 118.04789435132912, 110.40580701100302]",0.9611773020889849
PLAIN-55,"['MED-2862', 'MED-2869', 'MED-4712', 'MED-4500', 'MED-3740', 'MED-5084', 'MED-5142', 'MED-4675', 'MED-2063', 'MED-4198']","[468.32471205090053, 363.30711109131425, 227.8014207269428, 163.3660043310153, 145.94913648627616, 118.48103990868363, 82.92765616967537, 74.2624156693101, 68.37386048179087, 67.87260760358237]",0.9554697583299135
PLAIN-56,"['MED-2897', 'MED-2098', 'MED-2899', 'MED-2073', 'MED-694', 'MED-5172', 'MED-5126', 'MED-3475', 'MED-5023', 'MED-1853']","[388.9912173190351, 246.09523797622268, 183.20788833692308, 147.10747438361975, 144.6101417586668, 132.7145910727625, 129.12438614475113, 123.39782278016082, 108.6380489542385, 88.26559524253024]",0.9709678735765246
PLAIN-57,"['MED-5097', 'MED-1267', 'MED-4966', 'MED-4839', 'MED-2661', 'MED-2485', 'MED-4811', 'MED-1573', 'MED-2616', 'MED-557', 'MED-4369']","[329.9913938466464, 142.0358601510404, 128.7173071170739, 125.66392078487328, 125.39458917103464, 125.39458917103464, 114.88328240322726, 106.47013334513471, 103.16007544354957, 71.07595931058601, 70.0657951813833]",0.9193505617895302
PLAIN-58,"['MED-3465', 'MED-2927', 'MED-527', 'MED-2924', 'MED-2746', 'MED-4806', 'MED-2727', 'MED-4118', 'MED-5108', 'MED-1570']","[526.2000183816243, 526.2000183816243, 526.2000183816243, 232.7162120321204, 167.07382517318342, 132.91882819505048, 131.77190010159526, 125.66796484051986, 118.91264378306674, 107.29998657216315]",0.8899292447161814
PLAIN-59,"['MED-2939', 'MED-5133', 'MED-1663', 'MED-5142', 'MED-5216', 'MED-557', 'MED-5221', 'MED-4059', 'MED-4198', 'MED-4874', 'MED-4921']","[288.6189734357018, 158.88840503667578, 142.63042981409347, 139.36901090088045, 115.11831401030875, 101.91382682495062, 89.91461736036781, 72.93821996086918, 71.74646202134907, 70.55447373712609, 61.26824518464423]",0.9401898959650107
PLAIN-60,"['MED-2943', 'MED-451', 'MED-5335', 'MED-1086', 'MED-427', 'MED-1207', 'MED-5142', 'MED-5248', 'MED-4746', 'MED-4198', 'MED-4966']","[298.5736287632051, 182.79115521948896, 169.7907349742227, 169.7907349742227, 131.30204749596814, 127.93405268828694, 102.25038952607859, 95.68387069504438, 87.39585616473124, 84.64656675009888, 73.15693673754008]",0.9300649993013023
PLAIN-61,"['MED-279', 'MED-4203', 'MED-4149', 'MED-4490', 'MED-4944', 'MED-2088', 'MED-5075', 'MED-1783', 'MED-2206', 'MED-4959', 'MED-4198']","[485.1752819734207, 283.7818377343958, 261.3827431909158, 185.44419110586503, 176.83601663542814, 174.2574244544507, 162.26046032816836, 116.71265703481559, 111.18835139835299, 103.12408493164027, 95.50352626653547]",0.9583838773010765
PLAIN-63,"['MED-3734', 'MED-2958', 'MED-5084', 'MED-3946', 'MED-4203', 'MED-708', 'MED-1783', 'MED-866', 'MED-4660', 'MED-1028']","[231.4889174450985, 231.27132249434334, 209.50903056741308, 209.45811875210413, 164.7187260372126, 116.03910347477724, 111.86183372613802, 60.67447372782242, 54.76550577949875, 54.64574163101182]",0.9414294121772915
PLAIN-64,"['MED-522', 'MED-2511', 'MED-2698', 'MED-151', 'MED-2491', 'MED-4490', 'MED-855', 'MED-4392', 'MED-1570', 'MED-3759']","[309.1037444130103, 274.9162757455701, 195.89876418965156, 195.89876418965156, 139.27429921903396, 99.97309991725054, 95.6088143932233, 93.70842993666929, 85.8925221389909, 83.72324826980895]",0.9345012826180503
PLAIN-65,"['MED-286', 'MED-1709', 'MED-4104', 'MED-1070', 'MED-1062', 'MED-2394', 'MED-4676', 'MED-2009', 'MED-4746', 'MED-4198']","[189.60985072834188, 117.6933574701602, 111.90760515136759, 104.40249101214117, 96.22059433395597, 85.7359194265443, 71.618673417765, 66.72431823148824, 40.646033798218056, 38.86549677043211]",0.9585409746252191
PLAIN-66,"['MED-2098', 'MED-2201', 'MED-4716', 'MED-4198', 'MED-2897', 'MED-4916', 'MED-2071', 'MED-2745', 'MED-4660', 'MED-4328', 'MED-4392']","[270.47767410882227, 173.87602355517856, 140.42202691270657, 117.24329302938469, 108.95491242134659, 103.62616762502373, 97.40393421900924, 91.14295177596597, 76.94676993296267, 65.85607542783258, 60.894944666664315]",0.9731998012039466
PLAIN-67,"['MED-2985', 'MED-295', 'MED-2981', 'MED-2990', 'MED-293', 'MED-92', 'MED-2578', 'MED-2541', 'MED-2281', 'MED-4198']","[414.769790298488, 414.769790298488, 255.4423872122199, 184.75963758545, 184.75963758545, 141.7161435483864, 141.7161435483864, 141.7161435483864, 81.4862952175788, 75.80840543034185]",0.818592407271031
PLAIN-68,"['MED-2991', 'MED-3089', 'MED-3080', 'MED-923', 'MED-5188', 'MED-4746', 'MED-3603', 'MED-931', 'MED-4959', 'MED-4533', 'MED-855']","[432.78426872067297, 184.11793188601376, 184.11793188601376, 165.73868156632253, 162.00042639865342, 155.65214547413132, 69.24964989464138, 63.229838943379036, 53.58389537049285, 45.92545283028629, 36.391952695978176]",0.9271794068516616
PLAIN-69,"['MED-2994', 'MED-3382', 'MED-1108', 'MED-264', 'MED-895', 'MED-4528', 'MED-4533', 'MED-2616', 'MED-2206', 'MED-4529']","[220.1697886870065, 95.65608411536023, 91.78417237063972, 89.18602647507221, 78.75157266578488, 67.56396012483893, 67.56396012483893, 52.37336855396497, 52.347467797767194, 48.42595921899954]",0.9323129907334871
PLAIN-70,"['MED-1188', 'MED-1047', 'MED-1095', 'MED-2082', 'MED-4609', 'MED-1019', 'MED-965', 'MED-5248', 'MED-4198', 'MED-4676']","[238.77486535774145, 237.32492267844964, 209.12197533784047, 209.12197533784047, 202.50281385434303, 163.85890245976586, 141.77461836185438, 109.14701434553284, 93.11137677864171, 89.07103267913737]",0.9224601895381419
PLAIN-71,"['MED-4609', 'MED-2111', 'MED-5299', 'MED-1019', 'MED-2284', 'MED-4676', 'MED-4198', 'MED-1119', 'MED-3852', 'MED-1570']","[213.54843167267222, 202.77571525741243, 200.17488628519627, 122.56134421494322, 109.7160566613236, 105.00815722125876, 91.9413315448575, 75.98022971832967, 75.98022971832967, 68.50335677020574]",0.9154228327591902
PLAIN-72,"['MED-5099', 'MED-1502', 'MED-4739', 'MED-1289', 'MED-1267', 'MED-4531', 'MED-4529', 'MED-1843', 'MED-2485', 'MED-4490']","[345.7730015838449, 188.42574980636942, 168.40068906542697, 156.2241702138673, 152.31104822747912, 146.5825889590689, 126.51842966381132, 121.26583002827644, 98.36475635483718, 93.74943589481241]",0.9554578558092828
PLAIN-73,"['MED-308', 'MED-5097', 'MED-4376', 'MED-3021', 'MED-4531', 'MED-1267', 'MED-1624', 'MED-1843', 'MED-2110', 'MED-4951']","[368.6850050246441, 244.26322621482583, 235.0056283644335, 220.17071472056625, 126.23000633507425, 108.137346415943, 91.80120671844418, 83.4620063504222, 76.87390081725047, 49.82887004296212]",0.938528514161881
PLAIN-74,"['MED-3050', 'MED-3043', 'MED-4911', 'MED-2176', 'MED-4868', 'MED-4198', 'MED-1442', 'MED-2617', 'MED-3806', 'MED-931', 'MED-855']","[369.2547746639592, 228.61018817436178, 129.30894758226066, 122.12633343319243, 115.2931227990156, 110.9321657327157, 107.29594826038546, 105.07223960693202, 82.71970378830649, 74.11111884585391, 70.94384008779615]",0.9601934409694102
PLAIN-75,"['MED-3055', 'MED-3050', 'MED-3043', 'MED-3056', 'MED-1108', 'MED-4868', 'MED-2176', 'MED-620', 'MED-3527', 'MED-571', 'MED-4959']","[200.49853119005883, 149.70410107462817, 142.7006445021355, 142.7006445021355, 79.23040783019587, 72.48256037672856, 59.80761049639212, 48.51119567467466, 43.456396621720565, 43.456396621720565, 35.837381921597924]",0.8962326112277397
PLAIN-76,"['MED-3092', 'MED-3090', 'MED-5110', 'MED-3063', 'MED-2585', 'MED-1168', 'MED-1178', 'MED-4811', 'MED-4660', 'MED-1731']","[293.7810591863679, 218.8760504479588, 114.88141951803904, 108.88186126017995, 87.46146829141857, 85.10450000179435, 85.10450000179435, 73.82591915606758, 42.99142317061025, 41.483085787330786]",0.9474699008803786
PLAIN-77,"['MED-3079', 'MED-3084', 'MED-3066', 'MED-2746', 'MED-2736', 'MED-4355', 'MED-4969', 'MED-1570', 'MED-733', 'MED-3177', 'MED-855']","[391.06115996528627, 278.0842256320906, 236.7701475148728, 201.0388173847058, 200.35163236476473, 81.31225430922079, 80.68479321906605, 63.64683809883507, 56.55249142257663, 45.74139928063374, 41.938565169391424]",0.9370516960684243
PLAIN-78,"['MED-334', 'MED-332', 'MED-81', 'MED-4317', 'MED-2526', 'MED-3071', 'MED-4746', 'MED-4490', 'MED-426', 'MED-4198', 'MED-1731']","[421.1011064568764, 394.52552425730846, 207.5636405282521, 202.57319340424843, 187.9723574971085, 184.17581893836896, 145.70098134668942, 123.55214755834, 103.4519001134048, 102.68770441452315, 97.0041710005017]",0.965943012235413
