query,ranking,scores,Diversity@10
PLAIN-19,"['MED-4880', 'MED-1662', 'MED-1516', 'MED-1692', 'MED-1019', 'MED-5248', 'MED-317', 'MED-730', 'MED-2175', 'MED-5201', 'MED-5142']","[411.5629022692907, 212.94856336495243, 169.91902625734775, 162.3156495261668, 152.3894197169611, 125.92643189738907, 108.3121346090939, 100.1878729384505, 94.73647617341038, 90.14488202378418, 85.52343677218539]",0.955718698993083
PLAIN-20,"['MED-106', 'MED-1092', 'MED-1095', 'MED-4464', 'MED-740', 'MED-3569', 'MED-1570', 'MED-4118', 'MED-4427', 'MED-4489', 'MED-5108']","[416.86856115238345, 175.98390547479966, 160.5397979292535, 148.32036354205, 105.64647493767323, 102.8272342268241, 99.2021246443779, 91.6276209512044, 86.24262245683572, 86.14377710283739, 76.62887722214747]",0.9417310970519884
PLAIN-21,"['MED-2606', 'MED-4040', 'MED-1605', 'MED-317', 'MED-1599', 'MED-3633', 'MED-851', 'MED-2089', 'MED-3852', 'MED-1947', 'MED-3310']","[327.92591195315515, 174.77653453321213, 172.29662622724248, 160.13657189961413, 157.52424887147345, 125.41036798821233, 124.15487525022287, 98.72131153952893, 90.36113518969721, 79.87212580005419, 72.64413750685402]",0.9378774648438281
PLAIN-22,"['MED-2824', 'MED-3000', 'MED-1811', 'MED-1942', 'MED-4156', 'MED-1820', 'MED-4928', 'MED-2492', 'MED-4899', 'MED-2468', 'MED-3528']","[381.60319724053943, 250.7561816768824, 217.1790224938727, 201.87779670470988, 197.93522416087168, 180.57595889180286, 177.0397282822099, 168.7988765689738, 137.7682487172209, 122.96304008693784, 119.73204213123337]",0.9485964293629634
PLAIN-23,"['MED-2629', 'MED-2630', 'MED-2917', 'MED-2485', 'MED-1763', 'MED-1570', 'MED-2087', 'MED-1267', 'MED-4399', 'MED-4490', 'MED-4899']","[390.3742370698156, 339.2177909451519, 325.727569439301, 318.4456755545215, 252.38121160817062, 236.9949395758271, 236.3290726452061, 187.93993151399835, 182.70345848256633, 163.59331094894907, 160.5169812735892]",0.9497017665038407
PLAIN-24,"['MED-2650', 'MED-2623', 'MED-4277', 'MED-128', 'MED-2633', 'MED-2640', 'MED-1769', 'MED-1272', 'MED-335', 'MED-1570', 'MED-931']","[313.777984104475, 258.87639287864704, 244.8721647016076, 185.65185692122222, 163.16538040700166, 130.97686517372998, 120.10335068966397, 95.30114213196705, 84.97458860955626, 80.46918422864454, 70.52401307831298]",0.9549687360293787
PLAIN-25,"['MED-2668', 'MED-133', 'MED-2670', 'MED-1500', 'MED-3179', 'MED-5067', 'MED-310', 'MED-3020', 'MED-3945', 'MED-4198', 'MED-3044']","[449.4062185124893, 410.4864731612467, 271.93007745680023, 224.48736225773396, 214.26478553813573, 171.3604107455519, 148.89333086377775, 148.89333086377775, 139.44520799900943, 92.22756378287976, 91.76977943083632]",0.9224892084233188
PLAIN-26,"['MED-141', 'MED-335', 'MED-3499', 'MED-1762', 'MED-577', 'MED-4205', 'MED-5110', 'MED-5075', 'MED-1570', 'MED-38']","[233.74796261939625, 183.79180855382182, 183.37121614213999, 180.17094477698373, 179.1820914969169, 170.10109477644514, 151.91433587634347, 100.95029890437166, 59.334437374770815, 52.28071342806418]",0.9612173409275916
PLAIN-27,"['MED-145', 'MED-2677', 'MED-2237', 'MED-4040', 'MED-146', 'MED-4472', 'MED-317', 'MED-1417', 'MED-3633', 'MED-1442', 'MED-2206']","[561.7435868529915, 547.1002671419573, 383.25265772433, 334.0608898234258, 321.89547141843946, 306.15631550420153, 256.421292463684, 178.43841554363888, 157.98397675520818, 125.75538139328417, 123.12435731948808]",0.9398523309394073
PLAIN-28,"['MED-150', 'MED-151', 'MED-889', 'MED-4524', 'MED-2699', 'MED-2188', 'MED-708', 'MED-1783', 'MED-1019', 'MED-4136', 'MED-4490']","[304.04857515958656, 274.08374305634646, 267.96523356119377, 238.75332687586598, 235.09737239174157, 175.20948135778022, 127.94001424013275, 110.43577549867726, 109.0148163693226, 94.06137121037798, 90.25234470503244]",0.9561674841782963
PLAIN-29,"['MED-154', 'MED-5083', 'MED-2957', 'MED-2285', 'MED-5084', 'MED-4203', 'MED-1783', 'MED-708', 'MED-997', 'MED-547', 'MED-4198']","[288.34568317869815, 231.74797167512833, 230.74081737908452, 200.87164450618957, 196.42993775907448, 184.0075600103213, 127.78939442119623, 111.93338146605475, 77.38230779772708, 68.11310192322067, 64.36118894690505]",0.9287219224992068
PLAIN-31,"['MED-160', 'MED-2714', 'MED-161', 'MED-4811', 'MED-3460', 'MED-5370', 'MED-2618', 'MED-438', 'MED-895', 'MED-1846', 'MED-855']","[548.6082856037262, 346.0285864893858, 305.3717493067233, 194.33315329411153, 191.2335937064817, 180.08910023986115, 165.49768224833554, 159.43648873290036, 124.24041885963429, 114.23771294915282, 64.27530728570308]",0.9280443608118509
PLAIN-32,"['MED-963', 'MED-4429', 'MED-3187', 'MED-3654', 'MED-1770', 'MED-4675', 'MED-4471', 'MED-860', 'MED-2206', 'MED-2074', 'MED-3603']","[432.20873791307366, 401.140094696697, 309.2973017735634, 200.3943681455715, 185.24172369319348, 182.28081460104195, 160.86067222063815, 159.9962274528101, 97.61156960460028, 95.69892423746677, 69.04851931252814]",0.9730600377431199
PLAIN-33,"['MED-2717', 'MED-168', 'MED-2304', 'MED-4728', 'MED-4868', 'MED-4264', 'MED-1987', 'MED-4966', 'MED-3635', 'MED-4198', 'MED-855']","[299.4110174999407, 197.5440683868283, 145.74122543043725, 124.14564627003367, 105.71994314733124, 98.11115696645408, 94.2305192590824, 82.15902568642863, 77.01422629886794, 69.93657982672354, 64.18783381016557]",0.9529480150528886
PLAIN-34,"['MED-2725', 'MED-1488', 'MED-3599', 'MED-326', 'MED-1958', 'MED-2831', 'MED-4529', 'MED-4664', 'MED-2089', 'MED-4746', 'MED-4399']","[582.9782975823045, 180.32956648531447, 147.48808858798105, 141.0468446584816, 135.81268586567356, 128.09719333430186, 99.51412104410443, 81.91661004473791, 73.04302710314313, 67.3748885295258, 55.508277571668884]",0.9586983301468427
PLAIN-35,"['MED-179', 'MED-180', 'MED-1801', 'MED-4426', 'MED-335', 'MED-7', 'MED-4355', 'MED-740', 'MED-4959', 'MED-5108', 'MED-5110']","[511.1454107307056, 370.33685323785414, 224.76675133179953, 211.53113537322034, 173.8654572281848, 173.08626248395277, 141.95217453179015, 126.26211341218352, 116.52296539924697, 96.93236290736716, 91.25950524963955]",0.9316679811755466
PLAIN-36,"['MED-2743', 'MED-183', 'MED-1801', 'MED-4426', 'MED-4427', 'MED-4526', 'MED-5109', 'MED-4959', 'MED-4489', 'MED-5108', 'MED-2468']","[561.9778298381049, 345.830078632472, 265.48268829937837, 206.10545770186076, 165.68351020403057, 141.89479902727223, 123.98477437305755, 117.75152839285288, 90.70998904920211, 77.93964820920056, 60.557245493866645]",0.9406712990859685
PLAIN-37,"['MED-185', 'MED-1144', 'MED-1162', 'MED-1148', 'MED-2650', 'MED-1160', 'MED-4455', 'MED-855', 'MED-4959', 'MED-559', 'MED-1272']","[244.82888084134737, 138.2056460013612, 130.087186222032, 121.93145053021009, 114.30111493880685, 104.07600497484768, 76.05769642773905, 60.891810981880994, 56.94659391652208, 54.498842248936235, 35.79814928195888]",0.9663885280285422
PLAIN-38,"['MED-2750', 'MED-839', 'MED-2402', 'MED-5099', 'MED-4114', 'MED-4959', 'MED-4490', 'MED-2640', 'MED-4839', 'MED-1267', 'MED-1769']","[292.5626322535947, 236.59939203989387, 230.23185002339397, 183.3264439935666, 163.7060593870808, 140.21120145248454, 135.72833912073253, 123.46207888963727, 110.5547155830018, 103.15870601573624, 101.28316844285547]",0.9362996095266668
PLAIN-40,"['MED-2758', 'MED-4925', 'MED-4873', 'MED-4369', 'MED-1902', 'MED-1119', 'MED-4198', 'MED-3019', 'MED-3002', 'MED-4676', 'MED-4362']","[386.21513776735577, 385.6369867556839, 179.72809742095305, 136.4172068887394, 118.033200317425, 111.01437973706233, 92.1910991070202, 90.2857099316058, 90.2857099316058, 89.69709300575832, 87.64730587862935]",0.9267649520170507
PLAIN-41,"['MED-1713', 'MED-2284', 'MED-5299', 'MED-4598', 'MED-3755', 'MED-4806', 'MED-5281', 'MED-5343', 'MED-4676', 'MED-3091', 'MED-1270']","[176.58800658669668, 167.77255797718416, 133.31474915613194, 118.40282680467939, 113.81408547297258, 94.37331007139981, 79.49369517025661, 62.90045649887182, 45.20486251126564, 42.75826418426339, 41.996558344909374]",0.9409131160889886
PLAIN-42,"['MED-1047', 'MED-2295', 'MED-2432', 'MED-4443', 'MED-2541', 'MED-1216', 'MED-1987', 'MED-1570', 'MED-1270', 'MED-4966', 'MED-4198']","[212.35515949649346, 187.24701100416848, 182.59628206467764, 118.1773789449974, 117.0265767525205, 98.01336124023747, 94.71796036183171, 87.93857248375359, 83.90122414594877, 82.46034073639665, 78.18275770073988]",0.948269613885055
PLAIN-43,"['MED-204', 'MED-202', 'MED-904', 'MED-4238', 'MED-1595', 'MED-4899', 'MED-3075', 'MED-2055', 'MED-4399', 'MED-2054', 'MED-5108']","[452.38869814831133, 413.550850326465, 248.62521325040512, 246.43004558535958, 234.11435009886256, 219.51717512237602, 184.03692184990933, 153.1126176200132, 139.7753295475605, 139.54180527752666, 131.9997357069631]",0.9196097301849999
PLAIN-44,"['MED-5000', 'MED-113', 'MED-2200', 'MED-4838', 'MED-2781', 'MED-336', 'MED-872', 'MED-4529', 'MED-855', 'MED-2068', 'MED-4091']","[409.11458497344637, 392.77439205254944, 206.03066519462502, 171.95033571025962, 165.30075986646972, 116.68516102771774, 113.82023924804291, 112.51590441179498, 93.8590427291359, 93.39509058623256, 84.15983459450622]",0.9393852354840095
PLAIN-46,"['MED-5137', 'MED-2782', 'MED-4712', 'MED-2781', 'MED-52', 'MED-4747', 'MED-5084', 'MED-4198', 'MED-4746', 'MED-4531', 'MED-4660']","[317.9408106022513, 190.45418303103568, 146.86548957961867, 135.40378210022396, 103.47073877797965, 102.93155046036706, 99.51999194731076, 95.8375392536123, 87.14038969633955, 72.7173155458786, 62.607603230273185]",0.9593832210489046
PLAIN-47,"['MED-223', 'MED-226', 'MED-2281', 'MED-224', 'MED-2266', 'MED-2781', 'MED-4746', 'MED-956', 'MED-1028', 'MED-4320', 'MED-855']","[423.4277745136425, 356.70618024119847, 228.4090469621722, 182.09000150107263, 160.62046675955222, 127.490775204777, 98.55959920513756, 91.81116533580085, 90.46858635615958, 90.07058509618167, 86.35714076680658]",0.9510787648022377
PLAIN-49,"['MED-2314', 'MED-228', 'MED-2781', 'MED-1123', 'MED-4844', 'MED-4868', 'MED-956', 'MED-3806', 'MED-3052', 'MED-3602', 'MED-4528']","[392.8016974680378, 376.2479624750533, 209.06437351122437, 164.14767747374114, 126.137594396198, 119.73954651383183, 99.08331755823346, 89.06495132386378, 85.13185431885313, 73.88037787395933, 70.5571423246856]",0.9385674168305483
PLAIN-50,"['MED-231', 'MED-5000', 'MED-4320', 'MED-2699', 'MED-2948', 'MED-3602', 'MED-2630', 'MED-1788', 'MED-739', 'MED-4529', 'MED-1769']","[515.1952580746429, 278.13762481048053, 160.7044347476104, 149.64899382165507, 122.84830495461105, 103.08649234797326, 98.86096114892354, 98.44311592181894, 96.12595886390858, 62.751444552330305, 60.894363084789276]",0.9630228167371158
PLAIN-51,"['MED-233', 'MED-760', 'MED-4346', 'MED-1692', 'MED-4320', 'MED-2281', 'MED-4523', 'MED-956', 'MED-1810', 'MED-4675', 'MED-1028']","[517.4643332613387, 307.46540290972985, 251.10692046149808, 205.79640039193114, 196.06600697320332, 163.49757058046958, 151.08312307617967, 134.70758554021347, 123.58527641185384, 108.68210090974296, 100.64494801235551]",0.9683386403107884
PLAIN-52,"['MED-3575', 'MED-3887', 'MED-1801', 'MED-3638', 'MED-3384', 'MED-4959', 'MED-3065', 'MED-740', 'MED-4489', 'MED-3603', 'MED-3633']","[445.2281893374778, 261.192133350464, 206.31902157629028, 187.13039937868123, 163.5534039173572, 125.68514406018434, 111.17207886913852, 105.09804722752291, 90.23488470841477, 81.61036622561662, 66.22811410959724]",0.9481339159658019
PLAIN-53,"['MED-2878', 'MED-2280', 'MED-2869', 'MED-2922', 'MED-3806', 'MED-1774', 'MED-2617', 'MED-4370', 'MED-855', 'MED-1570', 'MED-2781']","[229.48571119474772, 147.32649620731658, 96.18773658183895, 89.61118150097113, 81.43749294296869, 79.74334313970911, 75.33925724247668, 74.14955203813777, 54.52096489702038, 50.30073741698064, 45.90112201586162]",0.9487342482652148
PLAIN-54,"['MED-2880', 'MED-4384', 'MED-2194', 'MED-4385', 'MED-2280', 'MED-4497', 'MED-4577', 'MED-3640', 'MED-4501', 'MED-4884', 'MED-1769']","[352.5650058840401, 254.93646604102418, 253.6502365302663, 162.36215516498984, 133.3573595899872, 133.2525449331355, 132.90757562581834, 118.64315203412268, 97.19550004897762, 65.408221310141, 61.36979224969547]",0.9708967057791488
PLAIN-55,"['MED-2862', 'MED-2869', 'MED-2889', 'MED-696', 'MED-4712', 'MED-4500', 'MED-3740', 'MED-5084', 'MED-4675', 'MED-3602', 'MED-4198']","[468.32471205090053, 363.30711109131425, 287.77131869996504, 242.42272591004416, 227.8014207269428, 163.3660043310153, 145.94913648627616, 118.48103990868363, 74.2624156693101, 69.71550005314656, 67.87260760358237]",0.9442568704491588
PLAIN-56,"['MED-2897', 'MED-2098', 'MED-2899', 'MED-2094', 'MED-694', 'MED-5172', 'MED-5126', 'MED-3475', 'MED-5023', 'MED-3710', 'MED-4811']","[388.9912173190351, 246.09523797622268, 183.20788833692308, 155.89755238647794, 144.6101417586668, 132.7145910727625, 129.12438614475113, 123.39782278016082, 108.6380489542385, 98.56165622906596, 80.54307138589111]",0.977467982378295
PLAIN-57,"['MED-5097', 'MED-4733', 'MED-4947', 'MED-4737', 'MED-4531', 'MED-1267', 'MED-4490', 'MED-7', 'MED-4839', 'MED-2661', 'MED-1769']","[329.9913938466464, 294.91788800462376, 270.8153580314498, 204.4540715645417, 163.79094772869908, 142.0358601510404, 139.5127024431008, 137.51718946681484, 125.66392078487328, 125.39458917103464, 92.25834260037465]",0.9394714128737089
PLAIN-58,"['MED-3465', 'MED-2050', 'MED-2924', 'MED-2746', 'MED-2280', 'MED-1720', 'MED-5108', 'MED-3945', 'MED-1570', 'MED-5109', 'MED-4399']","[526.2000183816243, 332.2752364028586, 232.7162120321204, 167.07382517318342, 159.7079666843161, 151.90193126747116, 118.91264378306674, 116.94837559031343, 107.29998657216315, 101.53334865812339, 91.37986065596536]",0.9611027566897017
PLAIN-59,"['MED-2939', 'MED-5133', 'MED-1663', 'MED-522', 'MED-5216', 'MED-5209', 'MED-557', 'MED-5221', 'MED-4059', 'MED-3528', 'MED-1769']","[288.6189734357018, 158.88840503667578, 142.63042981409347, 125.97088175758245, 115.11831401030875, 102.20122422098204, 101.91382682495062, 89.91461736036781, 72.93821996086918, 67.31875860494159, 58.88865057873313]",0.9530825605558472
PLAIN-60,"['MED-2943', 'MED-451', 'MED-5335', 'MED-427', 'MED-1207', 'MED-5142', 'MED-5133', 'MED-1958', 'MED-5248', 'MED-4746', 'MED-4198']","[298.5736287632051, 182.79115521948896, 169.7907349742227, 131.30204749596814, 127.93405268828694, 102.25038952607859, 98.1752740442826, 97.79531319074887, 95.68387069504438, 87.39585616473124, 84.64656675009888]",0.9464977294676509
PLAIN-61,"['MED-279', 'MED-2692', 'MED-4203', 'MED-5084', 'MED-4149', 'MED-2683', 'MED-4490', 'MED-4944', 'MED-1783', 'MED-2206', 'MED-4959']","[485.1752819734207, 299.18309436432145, 283.7818377343958, 272.01610629648803, 261.3827431909158, 236.80756370749123, 185.44419110586503, 176.83601663542814, 116.71265703481559, 111.18835139835299, 103.12408493164027]",0.9514953193322299
PLAIN-63,"['MED-3734', 'MED-5084', 'MED-3946', 'MED-148', 'MED-2957', 'MED-4203', 'MED-3475', 'MED-708', 'MED-1783', 'MED-866', 'MED-4660']","[231.4889174450985, 209.50903056741308, 209.45811875210413, 189.32262768128612, 178.17163745462614, 164.7187260372126, 123.87085470579109, 116.03910347477724, 111.86183372613802, 60.67447372782242, 54.76550577949875]",0.9451559663451644
PLAIN-64,"['MED-522', 'MED-2511', 'MED-4203', 'MED-4149', 'MED-2698', 'MED-2191', 'MED-2491', 'MED-4490', 'MED-855', 'MED-1783', 'MED-1570']","[309.1037444130103, 274.9162757455701, 265.4695702958182, 258.48014998059085, 195.89876418965156, 159.69462543950613, 139.27429921903396, 99.97309991725054, 95.6088143932233, 88.95448449787314, 85.8925221389909]",0.9567793647237238
PLAIN-65,"['MED-286', 'MED-1709', 'MED-4104', 'MED-1070', 'MED-2394', 'MED-807', 'MED-1987', 'MED-4676', 'MED-2009', 'MED-4746', 'MED-4198']","[189.60985072834188, 117.6933574701602, 111.90760515136759, 104.40249101214117, 85.7359194265443, 85.7359194265443, 85.34146286901392, 71.618673417765, 66.72431823148824, 40.646033798218056, 38.86549677043211]",0.9410766432845437
PLAIN-66,"['MED-2098', 'MED-2201', 'MED-4554', 'MED-4716', 'MED-4198', 'MED-2897', 'MED-4916', 'MED-2745', 'MED-4660', 'MED-4959', 'MED-4328']","[270.47767410882227, 173.87602355517856, 140.58262135250686, 140.42202691270657, 117.24329302938469, 108.95491242134659, 103.62616762502373, 91.14295177596597, 76.94676993296267, 74.03905848985124, 65.85607542783258]",0.9624658185868292
PLAIN-67,"['MED-2985', 'MED-2981', 'MED-869', 'MED-2990', 'MED-92', 'MED-4746', 'MED-4139', 'MED-2281', 'MED-732', 'MED-4198', 'MED-4146']","[414.769790298488, 255.4423872122199, 191.16305240327935, 184.75963758545, 141.7161435483864, 83.92315792726389, 81.97633922647195, 81.4862952175788, 78.89777317891394, 75.80840543034185, 73.73617046015121]",0.944694987987651
PLAIN-68,"['MED-2991', 'MED-1255', 'MED-3074', 'MED-3089', 'MED-923', 'MED-5188', 'MED-4746', 'MED-3603', 'MED-931', 'MED-2468', 'MED-4959']","[432.78426872067297, 214.41703624168537, 199.08975063098507, 184.11793188601376, 165.73868156632253, 162.00042639865342, 155.65214547413132, 69.24964989464138, 63.229838943379036, 61.52735635151411, 53.58389537049285]",0.950848864307765
PLAIN-69,"['MED-2994', 'MED-3091', 'MED-461', 'MED-3382', 'MED-1108', 'MED-264', 'MED-895', 'MED-4859', 'MED-4528', 'MED-2284', 'MED-2206']","[220.1697886870065, 131.1051225989644, 110.27833379156118, 95.65608411536023, 91.78417237063972, 89.18602647507221, 78.75157266578488, 74.54533920996833, 67.56396012483893, 61.78238264837534, 52.347467797767194]",0.9487429680664132
PLAIN-70,"['MED-1188', 'MED-1047', 'MED-1190', 'MED-965', 'MED-3175', 'MED-5248', 'MED-1417', 'MED-855', 'MED-4198', 'MED-736', 'MED-4529']","[238.77486535774145, 237.32492267844964, 192.6226788212128, 141.77461836185438, 130.1505690053213, 109.14701434553284, 106.34694763178321, 104.93870993037552, 93.11137677864171, 89.05154110507141, 86.45175614859268]",0.946651034038369
PLAIN-71,"['MED-4609', 'MED-2111', 'MED-5299', 'MED-1086', 'MED-1019', 'MED-4676', 'MED-4198', 'MED-4956', 'MED-1119', 'MED-1570', 'MED-4746']","[213.54843167267222, 202.77571525741243, 200.17488628519627, 140.81292018839775, 122.56134421494322, 105.00815722125876, 91.9413315448575, 77.50883999704257, 75.98022971832967, 68.50335677020574, 64.89255578981836]",0.9349759539623778
PLAIN-72,"['MED-5099', 'MED-3017', 'MED-2914', 'MED-1502', 'MED-1289', 'MED-134', 'MED-4531', 'MED-1843', 'MED-2485', 'MED-4490', 'MED-1769']","[345.7730015838449, 304.41747445805413, 291.711825862598, 188.42574980636942, 156.2241702138673, 153.27624501817152, 146.5825889590689, 121.26583002827644, 98.36475635483718, 93.74943589481241, 77.04411779893924]",0.9472041139422234
PLAIN-73,"['MED-308', 'MED-5097', 'MED-3021', 'MED-4737', 'MED-4531', 'MED-1267', 'MED-1624', 'MED-1843', 'MED-4490', 'MED-855', 'MED-4951']","[368.6850050246441, 244.26322621482583, 220.17071472056625, 130.45912489715607, 126.23000633507425, 108.137346415943, 91.80120671844418, 83.4620063504222, 79.77439287828018, 73.52399964786888, 49.82887004296212]",0.9506035959523486
PLAIN-74,"['MED-3050', 'MED-3055', 'MED-313', 'MED-3043', 'MED-5299', 'MED-4911', 'MED-4868', 'MED-4198', 'MED-1442', 'MED-5248', 'MED-855']","[369.2547746639592, 335.7903681112504, 334.0345539216569, 228.61018817436178, 130.41535096900506, 129.30894758226066, 115.2931227990156, 110.9321657327157, 107.29594826038546, 78.15584745629114, 70.94384008779615]",0.9461715696105208
